protein,HR,HR_lo,HR_hi,z,pval,n_events,fdr
plxdc1,0.845737077585858,0.682146041379098,1.04856022173405,-1.52762528352485,0.126605600576209,116,0.576758847069399
osbpl2,0.824468354195834,0.643290598432531,1.0566734050314,-1.52455097604242,0.127371133042966,107,0.577528243492281
rbks,0.853516119000699,0.696265203726012,1.04628202227478,-1.52450311985449,0.127383078101921,117,0.577528243492281
dsg4,1.15146153340586,0.960463672213825,1.38044124027858,1.52404449336677,0.127497596955182,118,0.577528243492281
vat1,0.867142984943449,0.721858164406746,1.04166856234785,-1.52362798549088,0.127601668186972,118,0.577528243492281
nectin4,1.14812647108168,0.961140265139703,1.3714901366731,1.52296897272828,0.127766468158375,119,0.577528243492281
adam8,1.16646440214387,0.956136247374333,1.42305995113702,1.517812628938,0.12906164049828,119,0.582478194558902
il34,0.874896533566378,0.736128138056182,1.03982432524274,-1.51677086816844,0.129324544562109,120,0.58276122170325
apoc1,0.855958071445102,0.69996448425549,1.04671627854277,-1.5151751760217,0.129728047816109,110,0.58367596165795
dpep1,0.873436420868614,0.733072075463797,1.04067690863427,-1.51390043529011,0.130051093723645,119,0.583709288274751
lat,1.34648296918359,0.915997704319512,1.97928049137233,1.51356386423535,0.130136491958198,122,0.583709288274751
enoph1,0.846426375070079,0.681876970990919,1.0506845646556,-1.51169365615453,0.130611813226063,108,0.584577365118938
erbb4,0.87444443097463,0.734700878260729,1.04076786279706,-1.51018586250904,0.130996005057953,119,0.584577365118938
havcr2,1.17736066141493,0.952422111764548,1.45542413382155,1.50934002655176,0.131211910824831,119,0.584577365118938
hpgds,0.865720447658652,0.717850018134703,1.04405081083896,-1.50887049851736,0.131331880298033,116,0.584577365118938
klrb1,0.862041363550568,0.710855194955823,1.04538212247053,-1.50886177175128,0.131334110885533,122,0.584577365118938
edem2,1.12203995685518,0.965846187513986,1.30349291745932,1.50559109428845,0.13217217606027,107,0.58740947253656
snapin,0.830398623967329,0.65174199567119,1.05802891215671,-1.50360175663508,0.132683938574895,110,0.588784977426095
gdf2,0.864314514163411,0.714416985930161,1.04566323884488,-1.50049477701956,0.133486285430946,122,0.59005573172175
rras,0.696527871225848,0.434276552938575,1.11714775322681,-1.5003738768484,0.133517582430648,108,0.59005573172175
tbca,1.28668751665469,0.925515362337218,1.78880311757786,1.49950468271205,0.133742754816347,111,0.59005573172175
pgm2,0.826017131972826,0.643393814543095,1.06047693790334,-1.49935677714172,0.133781100287308,108,0.59005573172175
fgfbp2,0.863235604212416,0.712179484456882,1.0463313316983,-1.49849599882745,0.13400443140974,110,0.590146595815057
amdhd2,0.869489185722855,0.723971034988045,1.04425647926851,-1.49654928312016,0.134510575196452,110,0.591185019849155
tlr2,0.864401763534678,0.714177316873841,1.0462253436899,-1.49602784466497,0.134646399230501,109,0.591185019849155
ptprh,0.858322204687607,0.702501105186862,1.04870583351443,-1.49468899303295,0.134995628232692,107,0.59182571353218
hepacam2,0.865275746351576,0.715570397422688,1.04630113252438,-1.49298938878418,0.135439964546637,107,0.592880807210919
ppp1r14a,1.1695390950455,0.952003034345944,1.43678291506663,1.49151713015517,0.135825777180019,110,0.593554022846312
ccn3,1.16332679698657,0.953511655536548,1.41931063844785,1.49084742510137,0.136001557278767,121,0.593554022846312
txnl1,0.836674908035715,0.661695733738333,1.0579256689199,-1.48958154696424,0.136334296965099,104,0.594115476744614
procr,1.10596365050112,0.968568143111163,1.26284929452753,1.48810095866268,0.136724270707341,107,0.594924293018042
ccl4,1.12887921676696,0.962091334920948,1.32458139866012,1.48617909490474,0.137231755530638,119,0.595709646207266
pilra,1.17126272249126,0.950716532887095,1.44297097782833,1.48515599654367,0.137502505448568,119,0.595709646207266
dcun1d1,1.13009460967799,0.96164811630246,1.3280469281568,1.48509491983437,0.137518681639053,104,0.595709646207266
ppy,1.14985556122919,0.956202504753375,1.38272782712561,1.48400049186474,0.137808790102675,118,0.596079328363875
map1lc3b2,1.11797505093087,0.964450220354564,1.29593854418363,1.47968509327074,0.138957305602359,107,0.599614063384164
yju2,0.824641404055047,0.638680997587081,1.0647466385426,-1.47878563048605,0.139197617520564,108,0.599614063384164
rgs8,1.11894622316484,0.964074314750943,1.29869723856123,1.4786123908855,0.139243939143832,118,0.599614063384164
rp2,0.81519340956559,0.621684407196161,1.06893511773328,-1.47782222662196,0.139455367526436,118,0.599637481343362
cdhr1,1.12319576323233,0.962582627688636,1.31060823897513,1.47559921635511,0.140051515637925,120,0.601312628351031
bcl2l11,1.16987555310302,0.949597760270616,1.44125109283963,1.47407631469712,0.140461044885408,122,0.602182771224483
eif4g3,0.818012418982767,0.625997034206964,1.06892569939686,-1.4716495392254,0.141115540589873,110,0.602183600970541
ezr,0.850865327332684,0.686130420779822,1.05515188269036,-1.47099140553492,0.141293441158297,119,0.602183600970541
xrcc4,0.85135296237425,0.686987528294749,1.0550437041303,-1.47038848729055,0.141456567631928,120,0.602183600970541
pdlim5,0.700753686388675,0.436220534596632,1.12570521110701,-1.47035520301046,0.14146557729055,110,0.602183600970541
dynlt1,1.1595210845728,0.951803912020048,1.41256946792267,1.46952207817363,0.141691237951903,108,0.602183600970541
cntn5,0.864032208278175,0.711008559480812,1.04998968997954,-1.46948079333857,0.141702427572937,119,0.602183600970541
eps8l2,0.852312959522627,0.688484503763276,1.05512524537516,-1.46727139011731,0.142302243267045,121,0.603851064359138
rad51,1.1099255391539,0.965502609092811,1.27595170729119,1.46636484963024,0.142548917033651,109,0.604017318027596
hnrnpk,0.784490386631471,0.566926735654906,1.08554620555382,-1.46464943583731,0.143016586980129,116,0.605118146365052
hsd17b14,1.1513272886249,0.953250607344078,1.39056247677154,1.46292160560921,0.143488831291763,107,0.60623510579147
ca14,0.870216868638999,0.722169964741774,1.0486138103717,-1.4610537366297,0.144000694958834,122,0.607279065087539
glp1r,1.12122155483247,0.961527903715,1.30743764186543,1.45952482615221,0.144420712728655,104,0.607279065087539
rbpms2,0.740028511747658,0.493823732705067,1.10898314910784,-1.4587513517298,0.144633556684663,104,0.607279065087539
st6gal1,1.15953647314809,0.950309357527017,1.4148285733601,1.4579495352033,0.144854453453116,121,0.607279065087539
cd7,1.14294215727273,0.954991790032873,1.36788272789892,1.45755856124774,0.144962258682773,110,0.607279065087539
sord,0.862650320253381,0.707134085569998,1.05236841246793,-1.45670231974138,0.145198569176408,121,0.607279065087539
tslp,1.11849505879366,0.962034924347781,1.30040101963448,1.45654520894646,0.145241961541655,118,0.607279065087539
il10rb,1.14946453707611,0.952923957991416,1.3865416132265,1.45595577144933,0.145404846570256,120,0.607279065087539
tnxb,0.874177502530802,0.729313421398681,1.04781604658451,-1.45468666647204,0.145756025542486,119,0.607533415740581
rac3,0.836569240652913,0.657635050304766,1.06418916400861,-1.45329072765253,0.146143050673529,108,0.607533415740581
cd86,0.872727302720968,0.726327284595238,1.04863600895712,-1.45305835010308,0.146207553816246,107,0.607533415740581
fcrl6,0.875244459958232,0.731227183060266,1.04762634983229,-1.45272343329968,0.146300558033029,122,0.607533415740581
acp5,0.865820750263453,0.712718231593723,1.05181197611638,-1.45117394190475,0.1467314309913,120,0.608454694609223
ruvbl1,1.12810756024674,0.958190524492418,1.32815618079713,1.44720853152304,0.147838527797083,116,0.611131584761864
blmh,0.867896944065094,0.716343659645006,1.05151360715723,-1.4469695511471,0.147905451736552,121,0.611131584761864
casp8,1.18920401123216,0.94035936802246,1.50389970943203,1.44660783510704,0.148006790538342,122,0.611131584761864
lyn,1.31927100392455,0.905855891519267,1.92136077944697,1.44449841424359,0.148598825474986,118,0.611892051464397
uxs1,1.12730838097804,0.958134552439938,1.3263525280318,1.4444538092023,0.148611363924881,116,0.611892051464397
gnas,0.848972116725093,0.67969470132506,1.06040793546217,-1.44302115444665,0.149014512133033,110,0.612056005780309
clul1,0.87243373781279,0.724749301122094,1.05021229505921,-1.44220956808667,0.149243262186576,122,0.612056005780309
glrx5,1.28963475358554,0.912608603129154,1.82242178295602,1.44165455341688,0.149399850346371,111,0.612056005780309
ap3s2,0.78693182286272,0.567959092542547,1.09032798658409,-1.44018815051316,0.149814174749408,107,0.612056005780309
nptxr,0.872429220222741,0.724481677786114,1.05058936290058,-1.43943794804146,0.150026479128723,122,0.612056005780309
sez6,0.862823998641231,0.705687603321607,1.05495016368024,-1.43844393850307,0.150308133299864,108,0.612056005780309
clec7a,0.894942992485273,0.769251896922592,1.04117125092912,-1.43745536011783,0.150588648252461,122,0.612056005780309
lrg1,1.15242461759124,0.949677373691781,1.39845650325176,1.43697590649516,0.150724839678258,110,0.612056005780309
inpp5j,0.850545977538065,0.681974620387029,1.06078501791698,-1.43636390884719,0.150898817336747,110,0.612056005780309
nagpa,0.872673243614195,0.72455720509689,1.05106758274287,-1.43513341481372,0.151249083252494,111,0.612056005780309
gdnf,0.865143015984393,0.709769349550242,1.0545291066469,-1.43427339639679,0.151494259064444,120,0.612056005780309
mzt1,0.825644276789365,0.63539735955405,1.07285380013771,-1.43372534478593,0.151650656593026,116,0.612056005780309
angptl4,1.14643632143428,0.950956373722263,1.38209940584259,1.43274639396065,0.151930325819982,120,0.612056005780309
epha10,1.11600426736526,0.960392921619092,1.29682913809671,1.43250220120657,0.152000148602256,120,0.612056005780309
rab10,0.80525589782657,0.598697448838432,1.08307971287091,-1.43223136102627,0.152077619337794,112,0.612056005780309
cd226,1.18473902189857,0.939426378764486,1.49411021633772,1.43209517303145,0.152116585712317,110,0.612056005780309
erc2,0.840492652360581,0.662557634721284,1.06621350604358,-1.4317145157569,0.152225540427669,108,0.612056005780309
ankra2,0.860598778892773,0.700320958347161,1.05755832294339,-1.42774399025895,0.153365559415143,107,0.615789163389628
ddx25,1.11151543761483,0.961231311858261,1.28529580010004,1.42647270057562,0.15373194151051,108,0.616410029940901
kit,0.874001966035206,0.726179020807192,1.0519161456693,-1.42457321179725,0.154280608136342,117,0.616927146648655
becn1,0.798559962231374,0.585949457568605,1.08831573276832,-1.42415363831537,0.154402002171974,104,0.616927146648655
rpl14,0.844359853500372,0.668943345148011,1.06577570040019,-1.4238265132631,0.154496698696967,104,0.616927146648655
padi4,0.859297622917044,0.697242417649101,1.05901819232474,-1.42217300094274,0.154976034591682,120,0.617993474926555
ocln,1.16821665301167,0.941917421153126,1.44888513337298,1.41527773179024,0.156987081361453,110,0.624382394342043
ptprr,0.869136185756618,0.715696366307813,1.05547232730629,-1.41520914499601,0.157007184011809,107,0.624382394342043
phldb1,0.851395653136385,0.681149335537918,1.06419329853282,-1.41336740820594,0.157547723361653,107,0.625677247893276
cntn2,0.875308204942912,0.727254563456182,1.05350243523985,-1.40867349821999,0.158931734795001,122,0.630313732954014
itih5,0.860453717912138,0.697873078906095,1.06091010392514,-1.40659938049798,0.159546216894628,108,0.631231439960214
cd101,1.14543303881643,0.947962160677065,1.38403925898809,1.4064288484085,0.159596818897533,107,0.631231439960214
cep350,1.12400684252463,0.95490269597321,1.32305771820508,1.40524720388798,0.159947781908113,107,0.631313313535259
foxj3,0.820151649871674,0.62195330099988,1.08151002286803,-1.40477290529338,0.160088818461336,110,0.631313313535259
lmnb2,0.843598748504902,0.665327143228237,1.06963747943003,-1.40417033167539,0.160268134215925,107,0.631313313535259
cdc26,1.29950829164176,0.900354525660274,1.87561871675744,1.39931695136619,0.161717958563129,106,0.636163482942257
ctnna1,0.83974814550175,0.657104115876613,1.07315862256149,-1.39572182876105,0.162798278281389,104,0.639431159692451
lta4h,1.13016424830323,0.951662674644804,1.34214702559343,1.39509249411463,0.16298794932731,122,0.639431159692451
kiaa2013,1.11019698970388,0.958290214414129,1.28618380675117,1.39246146478399,0.163782702994527,108,0.641218052764673
clta,0.847011713267351,0.670448650831302,1.07007276623279,-1.39212691851572,0.163883968140473,118,0.641218052764673
nid1,1.15354737664017,0.943263608017749,1.4107101544496,1.39112061517972,0.164188854515009,117,0.64154866509153
abl1,0.762589649877892,0.520384326950074,1.11752592071567,-1.39007153591092,0.164507155726088,118,0.641930737692551
mitd1,0.696323858981877,0.417383286157106,1.16168263720293,-1.38604226073677,0.165733999458281,119,0.645209074574432
klk13,1.13991298082418,0.947194776266281,1.37184202912682,1.3858404743024,0.165795620401147,117,0.645209074574432
tnfrsf14,1.18435837841044,0.932076961462108,1.50492376328093,1.38443154951871,0.166226354071678,120,0.645209074574432
prg3,1.13981769930348,0.947046061746002,1.37182808748527,1.38440697776185,0.166233873559198,110,0.645209074574432
itga5,0.857356738572915,0.68901955659897,1.06682106499948,-1.37997367397212,0.167594750671046,119,0.647583992988339
tigit,0.861901550297503,0.69788759354106,1.06446122453033,-1.37992412396431,0.167610008024554,109,0.647583992988339
clip2,0.770014042882033,0.531231466826931,1.11612670419747,-1.3798887759552,0.167620892960537,122,0.647583992988339
tnpo1,0.871294191607274,0.716340204061598,1.05976680357214,-1.37896549828486,0.167905391775997,109,0.647583992988339
yars1,1.40342183196585,0.866673499296412,2.2725892046282,1.37811059134358,0.168169146007081,107,0.647583992988339
urod,0.830498906845272,0.637703986897913,1.08158087206942,-1.37807374191315,0.168180521710472,111,0.647583992988339
rab2b,0.755714453653652,0.50647733477269,1.12760097293861,-1.37179291038188,0.170127914927467,108,0.654217120678806
stc2,1.14133539525627,0.944775554148862,1.37878936298085,1.37087736209285,0.170413189394473,119,0.654449596737876
gad2,0.853980697264812,0.681368941149334,1.07032033199332,-1.37009490227968,0.170657278931896,110,0.654523503255268
mamdc4,0.869641010238939,0.712042598601094,1.06212112614499,-1.36917962510311,0.170943133307659,108,0.654757185603414
asgr2,1.14232249027459,0.944014069967692,1.38228943116473,1.36775109969371,0.171389998964965,112,0.65560615898425
ptgr1,0.865342110432327,0.703201521142095,1.064868242707,-1.36624410686889,0.171862357801314,112,0.655776892362669
icam5,1.13365884407645,0.946863264504407,1.35730513890558,1.3656032903008,0.172063513280581,122,0.655776892362669
shmt1,0.841221349427938,0.656337130827413,1.07818577602223,-1.36545381746342,0.172110458868114,120,0.655776892362669
cpxm1,1.1528859068551,0.939609935949722,1.41457200841714,1.36313275223808,0.172840676244207,119,0.657698311825996
saa4,1.08810150962535,0.963435959702791,1.22889838533141,1.35998875729766,0.173833481669811,110,0.659506695747341
ppt1,0.848324069761197,0.669171237174705,1.07544031685318,-1.35905815554432,0.174128161099718,108,0.659506695747341
hla_e,1.13610501659797,0.944992835220293,1.36586708452471,1.35789813677496,0.174496008699884,122,0.659506695747341
ppcdc,0.834155752009487,0.641783062247631,1.08419162103414,-1.35564944838675,0.175210730694986,119,0.659506695747341
tnfrsf13b,1.12860383561979,0.947375955374495,1.34449962609848,1.35465171395213,0.17552854881724,120,0.659506695747341
ndufb7,1.3230823413603,0.882341576835574,1.98397868578018,1.35439453014302,0.175610541765387,107,0.659506695747341
calcb,1.1139955159366,0.952827133647699,1.30242513642112,1.35392324792873,0.175760865710925,107,0.659506695747341
ckmt1a_ckmt1b,0.897120710079715,0.766616828829798,1.04984072640625,-1.35355416056024,0.175878659765494,119,0.659506695747341
clec4g,1.13530009330308,0.944731856276409,1.3643091352229,1.35353476845495,0.175884850373946,122,0.659506695747341
myh4,1.10951588409415,0.954321079198922,1.28994897408174,1.35179436900723,0.176441106011213,107,0.659506695747341
ltbr,1.1454242385852,0.940700588828538,1.39470167438963,1.35148246426912,0.176540933467707,119,0.659506695747341
coq7,0.858814894284309,0.6886003439886,1.07110463868252,-1.35047760611269,0.176862832144275,104,0.659506695747341
