logFC,AveExpr,t,P.Value,adj.P.Val,B,protein
0.0847810006437084,-0.0224705882352941,1.74321675418135,0.0819439496857201,0.981479508014637,-4.24447600659283,ddah1
0.0805053007533493,-0.0380147916666667,1.7422520566427,0.082107303724325,0.981479508014637,-4.24829631512414,ly75
0.0844882300427804,-0.045599765258216,1.74006356566554,0.0825731449240407,0.981479508014637,-4.22838808710458,sfrp4
0.0858585646899742,0.0304025821596244,1.73774849541813,0.0829809256995483,0.981479508014637,-4.23227965987595,rnf168
-0.135423488562461,0.181294444444444,-1.73312435216722,0.0837901956784084,0.981479508014637,-4.24206371142977,gtf2ird1
0.186702576192221,-0.133825786163522,1.72942430144489,0.084382627007412,0.981479508014637,-4.264328710751,cxcl3
0.236556381561464,0.22883605664488,1.72036857287906,0.0860421609776083,0.981479508014637,-4.26634236037781,serpina12
-0.103262370398222,-0.0343118257261411,-1.72012948663228,0.0860532302295487,0.981479508014637,-4.27698543996097,lefty2
0.138202547028169,-0.122566022727273,1.71784612251585,0.0865311967529492,0.981479508014637,-4.26792222689265,vnn1
0.0824492245425882,-0.0976067849686848,1.71640415974457,0.0867371087635057,0.981479508014637,-4.28242432940372,megf10
0.0574881174395963,-0.00819287190082645,1.71334402082713,0.0872920606360252,0.981479508014637,-4.28826004160139,siglec9
0.0989114399846515,0.0167007954545454,1.71122990903431,0.0877463981331436,0.981479508014637,-4.27637715661646,hjv
0.133483599795194,0.0459404166666666,1.7100734287518,0.0879010034865942,0.981479508014637,-4.29504187553942,epo
0.0715275833943033,-0.0216831941544885,1.70957245583869,0.0879951117615944,0.981479508014637,-4.29225052196651,cd276
0.0736280245821805,-0.0142995789473684,1.70857297864702,0.0881858861685138,0.981479508014637,-4.29341024898991,ly96
0.135454105354584,0.13392224824356,1.70763076125429,0.0884348905768764,0.981479508014637,-4.27806909447529,stau1
-0.028196989635852,0.00173853211009174,-1.70213384896601,0.0894461170195638,0.981479508014637,-4.2886753220527,f2
0.125995620793223,-0.124051890756303,1.70058825346756,0.0896760263332652,0.981479508014637,-4.30560925289453,acy1
0.116041161398583,0.0309842289719626,1.70035549902117,0.0897936583995702,0.981479508014637,-4.28375490725432,lrrc38
-0.0652761909881626,-0.000431074766355137,-1.69914041939181,0.0900225187190292,0.981479508014637,-4.28546040782307,tp73
0.101803985695515,0.0202442226890756,1.69426199564477,0.0908721638879875,0.981479508014637,-4.31085132375936,lif
0.121810604578915,-0.205621323529412,1.69050971668992,0.0915876863230216,0.981479508014637,-4.31996418636461,pdcd6
0.175854204446726,0.241162910798122,1.68944978392793,0.0918681056127035,0.981479508014637,-4.30070480301054,kdm3a
0.0932504413275971,0.0920018779342723,1.68727344040675,0.0922859702526067,0.981479508014637,-4.30374335482151,prr5
0.188721328169999,0.0627271459227468,1.6869271506058,0.092289246642581,0.981479508014637,-4.32189496580777,map3k5
0.0392052586756865,-0.0331893004115226,1.68596239328588,0.0924473103173178,0.981479508014637,-4.33166712353857,bsg
