logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,fdr
-0.0337047612542208,0.0143841304347826,-0.554942228174751,0.579435730346,0.998266391800672,-5.31145134189655,tnfsf14,0.998266391800672
0.0263633251944088,-0.0390046610169492,0.554513426590204,0.579728622508414,0.998266391800672,-5.31164556473406,ubac1,0.998266391800672
0.0300012471590337,-0.034630985915493,0.554452638684412,0.579770149233188,0.998266391800672,-5.31167308609895,daam1,0.998266391800672
0.0675771450460581,0.324515714285714,0.553150841833881,0.580659797039966,0.998266391800672,-5.31226174488113,nop56,0.998266391800672
0.0455928406043576,0.0360614583333333,0.552504432867211,0.581101791695828,0.998266391800672,-5.3125535315568,prdx6,0.998266391800672
-0.0343329898823148,-0.0522181434599156,-0.551933761788444,0.58149213069509,0.998266391800672,-5.31281084769276,trim5,0.998266391800672
-0.0329829958647928,-0.216090254237288,-0.55177136997357,0.581603229232469,0.998266391800672,-5.31288402185845,cdkn2d,0.998266391800672
0.0215044647818079,0.0340490654205608,0.551553561463692,0.581752256154017,0.998266391800672,-5.31298213321807,fgf12,0.998266391800672
-0.01543726370599,-0.0130785416666667,-0.551521249268855,0.581774366034207,0.998266391800672,-5.31299668488453,hyou1,0.998266391800672
0.0456637309450637,0.10534375,0.551072563030394,0.582081424045905,0.998266391800672,-5.31319866106608,cenpj,0.998266391800672
0.0232285997604403,0.0613532710280374,0.550527821025469,0.582454320071078,0.998266391800672,-5.31344365647099,znf174,0.998266391800672
