config,sex_lbl,stage,curve_key,fpr,tpr,auc
female_combined,Female,Combined,Female Combined,0.0079155672823219,0.176470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0079155672823219,0.147058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0079155672823219,0.117647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.00527704485488123,0.117647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.00263852242744067,0.117647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.00263852242744067,0.0882352941176471,0.752444513425422
female_combined,Female,Combined,Female Combined,0,0.0882352941176471,0.752444513425422
female_combined,Female,Combined,Female Combined,0,0.0588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0,0.0294117647058824,0.752444513425422
female_combined,Female,Combined,Female Combined,0,0,0.752444513425422
female_preonset,Female,Pre-onset,Female Pre-onset,1,1,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.98989898989899,1,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.97979797979798,1,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.96969696969697,1,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.95959595959596,1,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.949494949494949,1,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.939393939393939,1,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.929292929292929,1,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.919191919191919,1,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.919191919191919,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.909090909090909,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.898989898989899,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.888888888888889,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.878787878787879,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.868686868686869,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.858585858585859,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.848484848484848,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.838383838383838,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.828282828282828,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.818181818181818,0.888888888888889,0.717171717171718
