protein,log2fc,se,t_stat,p_value,fdr,n_cases,n_controls,mean_cases,mean_controls,significant_fdr05,significant_fdr10
comp,-0.13453243303694806,0.017268608989102065,-4.863883991188669,1.154672374491389e-06,0.000258913074741723,473,47671,-0.18690454545454546,-0.009839904763902582,True,True
chrdl2,-0.16786573133349147,0.027519412868924852,-4.807495109586604,1.5328890987328159e-06,0.0003121384996263701,486,48171,-0.13657860082304527,0.029290469369537688,True,True
chga,0.2307107851398819,0.04238116347447067,4.785535150018497,1.711036259461026e-06,0.0003121384996263701,443,42120,0.32179345372460494,0.14436843779677114,True,True
itgav,-0.1101943035905767,0.008500978486213465,-4.785182547752881,1.7132816446044328e-06,0.0003121384996263701,494,48576,-0.11990495951417005,-0.007661664196310936,True,True
ret,-0.13808957541313452,0.020131648355185557,-4.683484564120132,2.8280283172869387e-06,0.0004849236791112604,486,47948,-0.12247674897119341,0.005769522190706599,True,True
igfbp2,0.19329350800392223,0.03557360301162152,4.657405040385559,3.210562634764987e-06,0.0005199327822411076,494,48689,0.11922611336032388,-0.06554789993633059,True,True
enpp5,-0.1423257420415758,0.021930626880581772,-4.639833210549909,3.49593852510803e-06,0.0005363505684573635,491,48370,-0.20700071283095722,-0.03547829026255944,True,True
clec4a,-0.12852820550841812,0.017995142198293762,-4.58356161589452,4.582583346935515e-06,0.0006679115228158514,489,48109,-0.12168098159509201,-0.013355812841672038,True,True
hpgds,-0.13258437538907047,0.019234347366969565,-4.566445571961196,4.973070150791847e-06,0.0006903094995027731,476,47037,-0.1307202731092437,0.0011201894253460045,True,True
bag3,-0.13499208883567054,0.020486976604391763,-4.535162366501018,5.769768317319158e-06,0.0007644943020447885,484,47718,-0.17126487603305784,-0.013461865543400812,True,True
myoc,-0.14308153256504424,0.0231912947638707,-4.525689564938775,6.0341171108001005e-06,0.0007647587555644475,487,48193,-0.19371745379876795,-0.011887070736414002,True,True
lilrb4,0.13876724638024837,0.021968422241351024,4.4943737738489276,6.993869469443425e-06,0.0008494637293094827,487,47262,0.11516971252566736,0.022170886758918373,True,True
fap,-0.11199426487114,0.013932683438603868,-4.391540265901055,1.1278476515566747e-05,0.0013150703617150828,495,48767,-0.1290761616161616,0.0002993889310394329,True,True
lamp3,0.14980382062001932,0.028217090827732556,4.230570557140831,2.3352140349577994e-05,0.002618134196885379,496,48614,0.1299276209677419,0.04292803719093265,True,True
alpp,0.274683094483842,0.06323205627064854,4.111994521050404,3.929020186299616e-05,0.004199432024605234,486,47948,0.4229549382716049,0.1358944575373321,True,True
gzma,-0.11182334591465072,0.016877352691723767,-4.105910028360532,4.033759749191992e-05,0.004199432024605234,497,48696,-0.098226861167002,0.013818380359783144,True,True
itgb5,-0.10607171988651644,0.01574549841012356,-3.9852103038292674,6.751829770533041e-05,0.006786753027966832,490,48316,-0.09477632653061224,0.025964666984021858,True,True
ache,-0.11263165088379755,0.016362788946036814,-3.9636675259372405,7.393011148236414e-05,0.007183542499036382,433,41210,-0.12662251732101615,0.020649923562242174,True,True
mxra8,-0.11120100453663287,0.01589297020611111,-3.9505677337705998,7.809443095949659e-05,0.007343395685384921,433,41210,-0.10148729792147806,0.006379770686726523,True,True
cd248,-0.11954620175665916,0.019853991829765265,-3.9365294442702377,8.279990212976345e-05,0.007542553584633139,443,42120,-0.1380206546275395,0.012013245489078823,True,True
fgfbp2,-0.13226351797680258,0.0249656831521517,-3.8979630771958638,9.71537821407751e-05,0.008512120004382472,443,42120,-0.1031781038374718,0.03344838556505223,True,True
ckb,0.1555020011726008,0.03267587461334172,3.8927050073328586,9.928373246964117e-05,0.008512120004382472,443,42120,0.12558036117381488,-0.012527363485280153,True,True
rab6a,-0.12101526453815932,0.023260681809428616,-3.820089949068565,0.0001335688378872708,0.011124376069754126,489,48109,-0.07075572597137016,0.02512904238292212,True,True
lrrn1,-0.11245136228968503,0.020142511366950503,-3.7984622280508495,0.00014577691253465767,0.011803880556625753,487,47262,-0.12213470225872691,-0.0023950319495577837,True,True
crtac1,-0.09844545157423278,0.01525169520298805,-3.7508537026094437,0.00017643523637568418,0.013687319213626079,495,48767,-0.13183444444444445,-0.030189831238337402,True,True
clec4m,-0.12467485290548518,0.02403106646043766,-3.748081537881108,0.00017842817499752692,0.013687319213626079,441,42048,-0.08445215419501134,0.031942709522450534,True,True
itga2,-0.10392429513759614,0.0160056563255993,-3.683706227688627,0.00023015800654057917,0.017202835617071494,433,41210,-0.08374780600461894,0.008105165008493082,True,True
bcan,-0.10290943025695998,0.018207464272066425,-3.6452636833196395,0.0002673980076397062,0.01948662980674359,484,47801,-0.07011818181818183,-0.0032126399029309013,True,True
arl13b,0.12972046527244901,0.027167856487310797,3.620382058458189,0.0002945209987114035,0.020939724664481494,428,40756,0.18974789719626167,0.07567520242418295,True,True
got1,-0.10839799503589373,0.01972202329082735,-3.579580958389908,0.00034452825934016727,0.023564096120523143,443,42120,-0.12062968397291197,0.029116929012345676,True,True
il22,0.14530474088422646,0.03345849093543377,3.577260669661238,0.0003476007317950241,0.023564096120523143,445,41927,0.15939078651685393,0.08467484795000833,True,True
pepd,-0.09263830654721601,0.01274870553670342,-3.5265913008748626,0.0004213881890730184,0.02791696752608747,447,42161,-0.1008612975391499,0.00248019022319205,True,True
amy2b,-0.11767905496562911,0.025364936472106882,-3.4867758827219997,0.0004893434131787638,0.03169857887591326,461,44881,-0.11774739696312364,0.0036183719168467725,True,True
eno3,-0.13138600381801913,0.02975391188353549,-3.4773822473198455,0.0005068542528734203,0.03211913363317435,431,41017,-0.10187772621809746,0.09356249116220104,True,True
fcrl6,-0.14021318548830056,0.03459135247246328,-3.4424011164018427,0.0005770598624231282,0.035789989339647214,489,48109,-0.15950419222903886,-0.023211593464840256,True,True
cd8a,-0.11149670196971403,0.024982227677544613,-3.3896156773761836,0.00070045734057695,0.042538190578787695,494,48592,-0.08256993927125507,0.011866748641751728,True,True
gzmh,-0.14765751900341761,0.03822826023557421,-3.359297037329923,0.0007820214167258779,0.04615484584148049,474,47281,-0.16878375527426162,0.04859988367420316,True,True
rgma,-0.08962401724505291,0.015979713383070294,-3.3558975610383355,0.0007916783163204201,0.04615484584148049,494,48592,-0.09995748987854251,0.0037206031857095812,True,True
megf10,-0.09752194793794129,0.02022132197131932,-3.3040988161841733,0.0009535107463941182,0.05284312617409661,489,48132,-0.09909079754601227,0.001901328637912407,False,True
insl5,-0.17636710269779993,0.048192263160725106,-3.3020877329231673,0.0009604739655335946,0.05284312617409661,440,41948,-0.14505977272727272,0.14598235911128066,False,True
dkk4,-0.10369833577801718,0.022803438259930996,-3.3019691867832637,0.0009607841122563019,0.05284312617409661,483,47719,-0.11278447204968946,0.025189643538213295,False,True
mertk,0.08166959415404677,0.01264418014134472,3.28852843209021,0.0010078327581036668,0.054404305368003496,497,48696,0.04565573440643863,-0.004642129743716116,False,True
cpa2,-0.12583668233288348,0.03280568683484866,-3.211193609345734,0.001322702555819988,0.07010323545845937,494,48429,-0.11277206477732794,0.033258749922567055,False,True
tnxb,-0.08000692671487505,0.013020416218351077,-3.184437484999552,0.0014512695695549243,0.07554376420093936,487,48193,-0.06195780287474333,0.003108699396177868,False,True
cbln4,-0.08522742205905612,0.016294415930021885,-3.1684612123711724,0.0015334216657672802,0.07819556471687958,494,48576,-0.09226862348178137,-0.009104700881093542,False,True
chad,-0.10960706191890209,0.02569312813258539,-3.164266099348804,0.0015558637233547225,0.07819556471687958,433,41210,-0.11531558891454965,-0.011426942489686969,False,True
csrp3,0.16728100379831443,0.04799127424157562,3.134074551786375,0.0017251805559391686,0.08445572370837601,428,40756,0.2552457943925233,0.15645555991755816,False,True
dpp6,-0.0872763353866127,0.017723763395273016,-3.128651677038529,0.0017571448996329929,0.08445572370837601,486,47948,-0.06822345679012345,-0.000514891132059732,False,True
tcl1a,-0.17085687640358577,0.05019612855770567,-3.126813737989583,0.0017681689236382584,0.08445572370837601,483,47730,-0.17200683229813662,0.013546061177456527,False,True
lpo,-0.11995554581084582,0.03167244853106856,-3.11735702350366,0.0018259033476587534,0.08445572370837601,470,46593,-0.07773351063829785,0.03300070504152985,False,True
serpina9,-0.13172693502940372,0.03636380827272998,-3.114750312085052,0.0018420859099132559,0.08445572370837601,484,47722,-0.11307913223140496,0.03296837412514144,False,True
grp,-0.10946427606164941,0.02635045275058835,-3.112834494788919,0.0018542594570621145,0.08445572370837601,431,41017,-0.11653631090487238,0.012658245361679305,False,True
amy2a,-0.10230401899526355,0.024820646140008683,-3.0892911076803786,0.0020075237120518864,0.09002971724048076,476,46291,-0.10586806722689074,-0.0026404927523708713,False,True
igsf21,-0.09350836447209193,0.01959494176722034,-3.0724954014473935,0.0021241475605465864,0.09381651725747424,431,41017,-0.09013573085846868,0.029642105712265644,False,True
itgb6,-0.08130773153232539,0.015266571977819648,-3.0648959755318153,0.002178671720951202,0.09478847860556348,487,47262,-0.12765287474332648,-0.004662714231306335,False,True
il15,0.08333480960755499,0.01689686146027963,3.0470557317397287,0.0023121882836578036,0.09911807127738967,489,48109,0.08013466257668712,0.004270117857365565,False,True
tnr,-0.09247361497206896,0.0220514783729098,-2.9974908130647933,0.002723504877975338,0.11505821332316102,484,47801,-0.047735950413223135,0.007278885378966967,False,False
sfrp4,-0.09330815696938749,0.02093354569683914,-2.983756541112815,0.0028489833294614015,0.11863980579114265,433,41210,-0.044236027713625864,0.028859733074496484,False,False
pi3,0.10437180955611987,0.02782551092439982,2.96122573517769,0.0030656714022060366,0.12586524137226193,473,47548,0.06124947145877379,0.0352587322284849,False,False
cd209,-0.08569566032114227,0.01972794072055269,-2.939628665477607,0.0032875983194707577,0.13310207085079526,488,48304,-0.04567151639344262,0.03631832042894998,False,False
cxcl17,0.09608864277775861,0.025128782423824998,2.9126630242734035,0.0035852220339266092,0.1431633182040557,497,48696,0.06777464788732396,0.03276898923936258,False,False
ctsf,0.08590061016301363,0.02045244575668954,2.8976693111206138,0.0037611395592963737,0.14815840291012067,490,48316,0.0788777551020408,-0.006334914935011175,False,False
ppy,-0.1615305003196023,0.05214731961646988,-2.863578987795472,0.004190636472949124,0.16287607091528927,488,48096,-0.20421649590163932,0.052558638972055885,False,False
gsta1,-0.14265373360744502,0.04506344871554851,-2.856900084146042,0.004279820420631943,0.1641536385018699,485,48099,-0.14262896907216496,0.08452434873905902,False,False
klk6,-0.07472122780377738,0.0155015120291453,-2.8210701757060472,0.0047883081424855,0.18127166539409392,490,48237,-0.10164551020408163,-0.004333231751560005,False,False
pomc,-0.1178773644620353,0.03497691722552424,-2.8052985744661894,0.005029340400278099,0.1868793676270339,431,41017,-0.17264802784222733,0.027475617426920545,False,False
trim21,-0.10436866519753689,0.030396126231340987,-2.8030201823041794,0.005064655246152891,0.1868793676270339,489,48109,-0.16245593047034765,0.005088761978008274,False,False
ass1,-0.12796157272164826,0.03930087189221466,-2.7988297123030272,0.005131201953777136,0.1869681711907544,428,40756,-0.16653528037383178,0.045826344587300026,False,False
trem2,0.09582123292374718,0.026753236033419923,2.7918402203981074,0.005242967919484125,0.18780960896251514,489,48132,0.08307597137014315,0.017791049613562704,False,False
gpc1,-0.07227101483177314,0.014649585146247387,-2.7865845188327887,0.005328718096350019,0.18780960896251514,494,48576,-0.10188076923076923,-0.0014415421195652176,False,False
mmp1,0.13410300459871607,0.04287942438589012,2.785444681656837,0.0053475806325518896,0.18780960896251514,474,46425,0.04277299578059071,-0.04965175228863759,False,False
gast,0.1889808167366608,0.06399365250309273,2.779039980878202,0.005454376728568032,0.1892798590925692,444,42031,0.5630981981981982,0.4055609145630606,False,False
fgl1,0.10843458061467925,0.0317879977638265,2.764990076904287,0.005694900780239379,0.19530159734585634,447,42161,0.14327785234899326,-0.003933632978344916,False,False
dpp4,-0.07270431935363111,0.01512934362912482,-2.7487673949364484,0.005984229420422194,0.2012351426191129,471,47279,-0.07823301486199577,-0.006039563019522409,False,False
magea3,0.13150992435939562,0.041895619532223725,2.7462743256375,0.006030213420701025,0.2012351426191129,439,41345,0.045766400911161735,-0.08736389164348772,False,False
prr4,-0.11588743763639721,0.035215281325565326,-2.743845838015176,0.006075023173407182,0.2012351426191129,432,40905,-0.017089120370370366,0.09016390905757242,False,False
ccl19,0.17917598047105918,0.06203459581002298,2.730460557430584,0.006326846627262456,0.20458639172537627,494,48592,0.5072745951417004,0.3397881595735924,False,False
prnd,0.09328509370852352,0.02527288466990938,2.7297002054335486,0.006341805696664133,0.20458639172537627,444,42031,0.11788941441441443,0.032451861721110614,False,False
ccl20,0.13418790638117498,0.044315345811461716,2.7273524038504315,0.006386744990397681,0.20458639172537627,497,48696,0.2523325955734406,0.14835753963364548,False,False
muc13,-0.09081193069658446,0.025308948569684117,-2.7214566468964767,0.006501857962497456,0.2053622081231348,485,47038,-0.11346824742268041,0.007124614141757729,False,False
adgre5,-0.07145660082028697,0.015238603038668088,-2.718919224863272,0.006551864615935347,0.2053622081231348,490,48531,-0.08419061224489796,0.013871294636417958,False,False
klrk1,-0.08714391958556718,0.022500712191089775,-2.7081681979859726,0.006768281263121198,0.20988872214891802,444,42031,-0.12544684684684684,-0.03160852109157526,False,False
smoc2,-0.07728260211681605,0.01904500361419454,-2.694390819966808,0.007054152350006617,0.2164510957923083,491,48370,-0.13172759674134418,0.012975728757494314,False,False
dusp13,-0.08145304046951253,0.020090374086094744,-2.6651337462882103,0.007698687403536728,0.2337674352219746,445,41927,-0.06838404494382022,0.03487525460920171,False,False
igsf3,-0.07499127274141429,0.01819028788413967,-2.659780206488467,0.00782173965610788,0.2340002648429904,486,47948,-0.04850967078189301,0.04876616542921498,False,False
gdf15,0.08203025639046452,0.022278105487509234,2.657838120015335,0.007866904272594531,0.2340002648429904,495,48767,0.051334646464646465,0.056233467303709476,False,False
dmp1,-0.10231720390534557,0.03093259345130317,-2.642624245492685,0.008229719650761486,0.24036467475011147,431,41017,-0.0986412993039443,-0.038497963039715234,False,False
nell2,-0.0684598799976573,0.014573146924194827,-2.6401753936874264,0.008288946206498348,0.24036467475011147,491,48370,-0.03786313645621182,0.013109913169319828,False,False
extl1,-0.08783698328554179,0.02371578494986328,-2.6385919381809506,0.008328244305235424,0.24036467475011147,428,40756,-0.03346004672897196,0.061031857885955436,False,False
hmox1,-0.08574986141753789,0.024374129013487414,-2.632166177005168,0.008486944202005872,0.24254355243967762,478,47628,-0.10951694560669457,0.02184429747207525,False,False
c4bpb,0.07673676524489653,0.020084263022222607,2.610811582576298,0.009035525762935719,0.2533263869329231,490,48316,0.10439897959183674,0.014785575171785744,False,False
wfikkn1,-0.07892828101989856,0.02114408673301135,-2.6105362800631253,0.009042839955441659,0.2533263869329231,484,47638,-0.11776559917355371,0.003973240900121751,False,False
cd302,0.06917813420414023,0.015487084664576798,2.6074414454529093,0.009124964194839425,0.2533263869329231,486,47948,0.051614403292181074,0.014720563944272963,False,False
setmar,-0.06811269677536404,0.014735379848177577,-2.6039983087003837,0.009217151476253467,0.2534716655969704,484,47638,-0.09614886363636363,0.00917523825517444,False,False
cntn5,-0.0747709944617124,0.01917543816483993,-2.59764640961618,0.009389329670479124,0.2545379092965421,492,48280,-0.02698191056910568,0.012713417564208783,False,False
chgb,-0.07781163535411632,0.02095081097712353,-2.5961406591469594,0.009430564049408762,0.2545379092965421,493,48432,-0.10461703853955376,-0.003456646432111001,False,False
gp2,-0.12766682411348507,0.044368901867618715,-2.5817336728315365,0.009833530953371297,0.26203441267765304,468,46678,-0.09311752136752138,0.10985327777539741,False,False
dner,-0.06560180102086507,0.013583111565744961,-2.578084554383236,0.00993788786394484,0.26203441267765304,491,48053,-0.07009297352342159,0.003564665057332529,False,False
defb4a_defb4b,0.19938320767799833,0.07429065712485385,2.576693967901047,0.009977982781207371,0.26203441267765304,483,47487,0.029219047619047648,0.0474389148609093,False,False
nptxr,-0.07186333126333574,0.017835586510789144,-2.5730760078363644,0.010082841609361069,0.2624239579579242,486,48171,-0.03365462962962963,0.025784042266093706,False,False
cd160,-0.0815773164743019,0.02359044313342891,-2.562599585104437,0.010392127715681638,0.2680801087717874,497,48696,-0.07510010060362174,0.01630513389190077,False,False
adgre2,-0.06552651003725903,0.014144005810735839,-2.5505311038085474,0.010758915248509771,0.2720207136721886,491,48370,-0.08459735234215886,0.0032123526979532767,False,False
ckmt1a_ckmt1b,-0.10343619838155373,0.034381212937001554,-2.549612542439123,0.010787321685360987,0.2720207136721886,483,47975,-0.10279534161490685,0.0031696602397081816,False,False
mmp12,0.08833618828812424,0.027201995471103635,2.5484011476402406,0.01082483800547989,0.2720207136721886,489,48201,0.05719376278118608,0.0330212215514201,False,False
bmp4,-0.08140379560233604,0.023605125896188003,-2.544516395135264,0.010946008724200143,0.2727146618037899,484,47718,-0.07292489669421488,0.03669844503122511,False,False
igdcc4,-0.06676266378560292,0.013112218663609003,-2.5234038060942026,0.011626095586711233,0.2872039714852817,443,42120,-0.05787832957110609,0.0014740325261158593,False,False
plxdc1,-0.07015752265795763,0.017378188779670088,-2.5200625268205177,0.011736648559558274,0.2874985760597678,476,47037,-0.051134243697478994,0.02557344218381274,False,False
hspa1a,-0.07384855127219685,0.020345914906288124,-2.496938505296322,0.012530338915614586,0.30438281615847096,489,48290,-0.05065316973415132,0.05512937668254297,False,False
lgals9,0.06695605892447004,0.01630073015191623,2.4815993821848985,0.013082775893226806,0.3077169114152093,487,48134,0.05827843942505134,0.01513617609174388,False,False
clec4d,0.09603269567872114,0.03222436041320203,2.4788253923809807,0.013184948871182572,0.3077169114152093,489,48109,0.045493865030674846,-0.005776663410172734,False,False
art3,-0.06870459875746115,0.0175918055705906,-2.4766110670497206,0.013266995178487359,0.3077169114152093,486,48362,-0.11746656378600824,0.008890631073983706,False,False
blmh,-0.06192822826753385,0.013062286754108109,-2.4734318276631706,0.013385579884773407,0.3077169114152093,495,48767,-0.08345303030303032,0.006234796071113662,False,False
clec10a,-0.07013272391495598,0.018425741792765838,-2.471876218815169,0.013444026101729014,0.3077169114152093,484,47801,-0.06561756198347107,0.01016270789314031,False,False
l1cam,-0.06448257638758928,0.014841226586150594,-2.4713928514412173,0.013462174997118494,0.3077169114152093,490,48316,-0.08481857142857144,0.0042067927808593425,False,False
ada,-0.06618415847778865,0.016154242605260983,-2.4702371386490825,0.013505717106643889,0.3077169114152093,497,48696,-0.051030784708249496,0.039508536635452604,False,False
ghrl,0.11889565165047244,0.043070077429860916,2.47006914587444,0.013512097653909705,0.3077169114152093,486,48171,0.14818878600823046,-0.04448777999211145,False,False
folr1,0.06357673471550591,0.014276498517229168,2.4628901285650673,0.013785656227127923,0.31151308451223175,484,48108,0.07745681818181818,0.010161330755799452,False,False
gzmb,-0.09402377017144835,0.03160525014357983,-2.4595657008189673,0.013913980490897818,0.3119942548535934,489,48109,-0.11724662576687114,0.04037954436799767,False,False
adgrg2,-0.06325443137491457,0.014304091901676096,-2.450090713296626,0.01428552015768554,0.3172632736371149,486,48171,-0.018526337448559665,0.003505228249361649,False,False
ptgr1,-0.11391200478037336,0.04046164452753866,-2.4480636039099397,0.014366638806208976,0.3172632736371149,445,42119,-0.12135505617977528,0.05556667655927253,False,False
acy1,-0.09349709028392378,0.03167722648914842,-2.4424529134361457,0.014591365665365591,0.31972703463849345,486,48171,-0.11866368312757201,0.07212927072304913,False,False
fut3_fut5,0.07806643019497819,0.023848877671214658,2.4364283195717626,0.014836639422972444,0.31972703463849345,494,48592,0.016900607287449396,-0.006851210075732631,False,False
ifngr2,-0.08344030966897534,0.0266043165915966,-2.43600500558707,0.014854070051150753,0.31972703463849345,484,47801,0.05117613636363636,0.14583774711826114,False,False
col15a1,-0.06456700950353694,0.013249078883180705,-2.4341507154892787,0.014930862237816431,0.31972703463849345,443,42120,-0.09010902934537246,0.006410201804368471,False,False
lcp1,-0.08012859095378651,0.023614265754638278,-2.4318355592839613,0.015026622211140173,0.31972703463849345,443,42120,0.012748984198645596,0.08820066476733143,False,False
mog,0.06626764676228397,0.017080313676149643,2.42012698572828,0.015518695949394593,0.3278043383513423,494,48576,0.046585222672064774,-0.005851751893939394,False,False
nppc,-0.07579936123581041,0.022903052806509592,-2.412687150826618,0.01583908362394862,0.33216495513532535,489,48109,-0.12846881390593046,0.05129990542310171,False,False
tmprss15,-0.1224518045152547,0.046162595214131456,-2.403784362954794,0.016230074785961373,0.3376471512745651,486,47948,-0.11031090534979425,0.01661662425961458,False,False
mepe,-0.06033522691103469,0.012998345698004428,-2.4014905474345145,0.016332160661994402,0.3376471512745651,489,48132,-0.10983905930470346,-0.024916016371644645,False,False
cr1,-0.06939103263129895,0.0175305841167621,-2.3988259228764464,0.016452018241273705,0.33772981107966793,445,42006,-0.062037752808988766,0.0083631481216969,False,False
notch3,-0.06597309360467053,0.017561785889516138,-2.3857901362008653,0.01704622834486793,0.3419451163191386,495,48767,-0.06206090909090909,0.0009422867922980708,False,False
s100p,-0.0846834084830082,0.02814544369375942,-2.383033556764351,0.01717451596075839,0.3419451163191386,474,47281,-0.04579662447257385,0.07319747150017977,False,False
csf2ra,0.08997454888572723,0.031031824562063756,2.3806080961683267,0.01728794505116069,0.3419451163191386,484,47801,0.026535330578512404,-0.04359994351582603,False,False
snap25,-0.07192933453938857,0.019247518153233247,-2.3766821152523976,0.01747367636315781,0.3419451163191386,431,40773,-0.022112645011600932,0.03573481470581022,False,False
klk13,0.0749076080447184,0.022834596749650205,2.3760312349569372,0.017503917713471262,0.3419451163191386,478,47090,0.056928242677824266,0.01330322679974517,False,False
kel,-0.06720985025582779,0.01810634007980566,-2.375067417104655,0.017549689971895634,0.3419451163191386,485,47038,-0.1082576288659794,-0.0008834803775670739,False,False
gsta3,-0.10866368161541586,0.04025938648822539,-2.374718025635332,0.017566308141770577,0.3419451163191386,476,47037,-0.03746596638655462,0.12426388056211067,False,False
ppp3r1,-0.06293648858215907,0.01540399718287022,-2.374097250116647,0.01759580358417523,0.3419451163191386,484,47801,-0.09195082644628098,0.004190054601368172,False,False
hla_a,0.0662701308248064,0.015918738270324865,2.3693028298711227,0.017826097963337093,0.34412632823263334,448,42045,0.03076953125,-0.026132875490545843,False,False
ifit3,0.06615103745269822,0.015822934586225836,2.35612471075442,0.018471308875139578,0.3526032556806355,439,41345,0.08583394077448747,0.032963324464868785,False,False
ccl8,0.0842539842529123,0.028650381435047046,2.3553911832573724,0.01850713486076749,0.3526032556806355,494,48504,0.016506983805668018,-0.04141426686458848,False,False
phykpl,-0.06711159543627596,0.016701125086577073,-2.3455605650633236,0.019003158312947684,0.3582271082574766,433,41210,-0.08967436489607392,0.0024299866537248237,False,False
il2ra,0.06957679507605419,0.020381532508164487,2.34466718515146,0.019048096665491895,0.3582271082574766,481,47836,0.06546486486486487,0.028046366753073,False,False
ddx58,0.07806789368229845,0.025307753612460904,2.339501647221847,0.01931360612191874,0.3598575194690917,476,47037,0.1283635504201681,0.07284529519314582,False,False
pdgfb,0.0966041911439865,0.0353132141045409,2.338184501605092,0.01938169144310374,0.3598575194690917,491,48370,0.015713645621181264,-0.04529125491006823,False,False
hs3st3b1,0.06673880011061396,0.01891217976142565,2.328185704804491,0.019906340656452786,0.36725938616177134,486,47948,0.0643988683127572,-0.002744929924084425,False,False
omd,-0.07259304720196101,0.02267895589479862,-2.3256458820381756,0.020041521783804916,0.36742789936975684,491,48370,-0.09126395112016293,-0.029137566673557984,False,False
oscar,0.0633142565244554,0.016800600187746415,2.3215998763260304,0.020258595231651157,0.36828691170291145,491,48211,0.04437780040733197,-0.012182600443882101,False,False
dcbld2,0.06429985195352733,0.017538245473236153,2.320072461236476,0.02034106098942324,0.36828691170291145,490,48316,0.04680551020408164,-0.0015231310538951907,False,False
il1rap,0.07289448763624738,0.02303592940069059,2.313991630284246,0.020672324137370753,0.37197422753355397,487,48193,0.1927298767967146,0.08853186458614322,False,False
sftpa2,0.08012138184965026,0.027012041042355123,2.310319419128821,0.020874739233568033,0.3733120543917228,476,47037,0.13207846638655463,0.06572242808852606,False,False
pigr,0.06707697199975965,0.019502195954214326,2.303377431152064,0.021261864573302532,0.3779166782388834,480,47575,0.08577968750000001,0.03223080294272202,False,False
adam23,-0.06364975664228158,0.017611381368809978,-2.2981907241102117,0.021555110759652434,0.3791038257993873,497,48696,-0.11601046277665997,-0.03476870071463775,False,False
tf,-0.05826850883492891,0.010806599263648905,-2.296160390407796,0.021671540083759062,0.3791038257993873,443,42191,-0.04770158013544018,0.002790123486051528,False,False
gnly,-0.07817510704603033,0.02645006307264105,-2.2940129318837323,0.021793994217176108,0.3791038257993873,487,48193,-0.09045954825462013,-0.008127010146701802,False,False
ptprf,0.05924752591622701,0.014576724421797619,2.2911091380058246,0.021961304151043946,0.3791038257993873,495,48767,0.01371292929292929,-0.010104552258699532,False,False
tnfrsf6b,0.08118437676418053,0.028136040451732066,2.2897386284252628,0.02204076621745751,0.3791038257993873,484,47801,0.06397706611570247,0.040537181230518186,False,False
gsr,-0.05713833606557601,0.009653090264718812,-2.2880258266046614,0.0221409193791904,0.3791038257993873,445,41926,-0.06659606741573033,0.00655934384391547,False,False
ruvbl1,0.12911028639313166,0.05211420514405833,2.286335409521958,0.02223902374329167,0.3791038257993873,476,47037,0.40419621848739495,0.2605110944575547,False,False
ube2l6,0.06334171300688701,0.015733435567981045,2.274435038380149,0.022944796774820763,0.38661410385919426,445,42119,0.04789685393258428,0.03394669270400531,False,False
klb,0.09891299720293838,0.0376614136203234,2.27442553301936,0.02294485076076865,0.38661410385919426,485,47038,0.06848618556701032,-0.005507910625451762,False,False
cfhr2,0.0826609754487274,0.02817638131829912,2.270810143512269,0.02316347673904993,0.38805479709385376,440,41874,-0.023038409090909085,-0.10235539953192911,False,False
tshb,-0.10178391223563393,0.03941444359162809,-2.267242946408311,0.02337975639833291,0.38832279761273125,486,48171,-0.11953652263374485,0.004266020012040439,False,False
cd34,-0.0559204846816324,0.012229423826776595,-2.2661605333777683,0.023445904761523396,0.38832279761273125,494,48434,-0.05364362348178137,0.0025088698022050627,False,False
ccl7,0.08170284270059584,0.029018706483153484,2.262065897961672,0.023697729847046694,0.3902761723397803,489,48109,0.11035797546012271,0.05994618366625787,False,False
itih3,0.06536092404739072,0.01952313149583433,2.253470967658227,0.02423388502417233,0.3956216795135101,486,48362,0.06593827160493827,-0.028075744386088248,False,False
ca5a,-0.11648814738217096,0.04694429481459149,-2.2525231986218834,0.02429374978830817,0.3956216795135101,474,47281,-0.139078164556962,0.08319209407584444,False,False
tgfa,0.07093082809889557,0.023149389376992485,2.2448585023973444,0.02478169693287836,0.4013258142185579,489,48109,0.13472014314928427,0.06779325697894364,False,False
fndc1,-0.0730942439232921,0.023124683595125956,-2.2409491552013323,0.02503451486854791,0.4031801703967799,444,42031,-0.09422590090090091,0.0022718981228141135,False,False
icam5,0.07127682352808397,0.023866779795969677,2.2192461916052855,0.026474574430164904,0.42204230247759494,486,48171,0.04077541152263374,-0.0317070696061946,False,False
plaur,0.05716592703746412,0.01408686739017184,2.2189422902603506,0.026495280052624318,0.42204230247759494,483,47823,0.06224575569358178,0.015514526483072997,False,False
siglec5,0.14168260888875508,0.060435654127733635,2.2089063936612536,0.027185792857480007,0.42846942458622383,487,48193,-0.20312464065708416,-0.31057542796671717,False,False
il6,0.0988104110034469,0.03920668907504264,2.2088068597023796,0.027192742212161718,0.42846942458622383,486,47948,0.16947983539094652,0.11612855802118964,False,False
pdgfa,0.08097150042922914,0.029877931881198787,2.204638927815898,0.027484047097419747,0.4285392980932353,495,48767,0.03361141414141414,-0.02116562634568458,False,False
jchain,0.08323200622029919,0.030946375830459522,2.202263509599316,0.0276514626682173,0.4285392980932353,487,47262,0.08373244353182752,-0.018104348102069314,False,False
elob,0.06290409092339995,0.016501166343698793,2.1993446663881717,0.027858961717443804,0.4285392980932353,428,40756,0.08261074766355139,0.033854530621258226,False,False
