protein,log2fc,se,t_stat,p_value,fdr,n_cases,n_controls,mean_cases,mean_controls,significant_fdr05,significant_fdr10
lif,0.0046572512677036625,0.031424808528004694,0.10854479317181659,0.9135639890644137,0.9999786873994423,329,49340,0.04214513677811551,0.03052226185650588,False,False
erbb4,0.0035262104750300232,0.015037730023578904,0.10846603794896409,0.9136264458536343,0.9999786873994423,337,50688,0.019073145400593475,0.004422608901515151,False,False
gga1,-0.0055237799105233645,0.04218710866176047,-0.10764569921393764,0.914277179670998,0.9999786873994423,329,49340,0.10038677811550151,0.13600815261451157,False,False
aamdc,0.004726707589235151,0.030931265722654238,0.10725989502679115,0.9145833002223663,0.9999786873994423,317,42708,0.0367583596214511,0.021890570853235928,False,False
crisp3,-0.003759078977515268,0.016168033119532497,-0.10724046891309114,0.9145987019322553,0.9999786873994423,314,43509,-0.024856050955414013,-0.00891676894435634,False,False
numb,0.006263064710938032,0.04991307987954978,0.10618512537512875,0.9154359687454507,0.9999786873994423,304,42616,-0.004047039473684212,-0.019701487704148677,False,False
kirrel2,-0.004043637068839096,0.02466334567052351,-0.10576478666082233,0.9157694033496355,0.9999786873994423,329,49340,-0.012233890577507598,-0.0005532448317794895,False,False
icoslg,0.0033002656527504246,0.011774621555749154,0.10565085660447428,0.9158597913030637,0.9999786873994423,336,50300,0.0017044642857142857,-4.077137176938357e-05,False,False
nme1,-0.0035693757402767046,0.01272782465807726,-0.10527139627826768,0.9161609512770399,0.9999786873994423,304,42616,-0.002668421052631578,0.0022178547963206305,False,False
lama4,0.0037170500586039988,0.020654449949867273,0.10487138944169336,0.9164782733661123,0.9999786873994423,336,50756,0.02350595238095238,0.0183192617621562,False,False
akr1c4,0.004583633725922973,0.03270557066906734,0.10465119672213985,0.9166530088553524,0.9999786873994423,330,49615,0.06672954545454546,0.05427342839866976,False,False
hmgcl,0.004439033119669026,0.028755345877552737,0.10427913005707659,0.9169483255112785,0.9999786873994423,317,42708,0.05011293375394321,0.050915444413224695,False,False
pcsk7,-0.004247480991845974,0.026374704881645495,-0.10427415126552542,0.9169522657858058,0.9999786873994423,317,43673,0.022281703470031545,0.026770414214732214,False,False
il6st,0.0032110433774616945,0.010848449313786018,0.10412743064853099,0.9170686331871944,0.9999786873994423,331,50540,0.020103172205438072,0.0013535951721408783,False,False
csf1,0.0034848249533373185,0.017216613783092236,0.10384774933554744,0.9172905804329545,0.9999786873994423,336,50756,0.046054761904761904,0.022592067932855227,False,False
clstn3,-0.0037184136009202934,0.01811754165902531,-0.10354553923530525,0.9175304795658805,0.9999786873994423,318,43776,0.024055503144654093,0.014049924616228072,False,False
plin1,-0.0038182218958566173,0.022685361425894262,-0.1032306687311037,0.9177803165992332,0.9999786873994423,329,49340,0.049771580547112455,0.03738064653425213,False,False
plg,-0.0034951259559071403,0.013097966946133088,-0.10288550820903372,0.9180543176244956,0.9999786873994423,314,42832,-0.01928949044585987,-0.008614159973851326,False,False
padi2,0.004704790959265046,0.03528422395571165,0.1028041079654222,0.9181188579661754,0.9999786873994423,329,49574,0.09654817629179331,0.07876635131318836,False,False
sez6l2,-0.0033330598737444437,0.014732443067828076,-0.1026562296975821,0.9182362202185709,0.9999786873994423,336,50300,-0.02234360119047619,0.0009101868787276341,False,False
polr2f,0.0037238997033258703,0.02189396087144875,0.10263389903642227,0.9182539438042302,0.9999786873994423,336,50300,0.07347931547619048,0.03578195328031809,False,False
tp53inp1,0.0035659568553050133,0.019403377981303798,0.10187577365592433,0.9188556887125146,0.9999786873994423,330,49615,0.041617121212121216,0.04227778494406933,False,False
dand5,-0.00462328173154565,0.032854761922148736,-0.10168866249695593,0.9190042765719181,0.9999786873994423,304,42616,-0.03718848684210526,-0.030596132907828047,False,False
hspa1a,0.005398301340310551,0.04462074771452743,0.10161970491154447,0.9190589376063066,0.9999786873994423,336,50673,0.07018199404761903,0.05470436228366192,False,False
adgrg1,-0.0053477979931674325,0.04397215961938144,-0.10159738087628185,0.9190766607514504,0.9999786873994423,336,50300,0.3198936011904762,0.20062143041749506,False,False
bloc1s3,-0.003972986029353538,0.023987875554160792,-0.1013476329388918,0.9192749660465147,0.9999786873994423,318,43776,0.06442264150943397,0.06735349963450293,False,False
cytl1,0.0034156391514178703,0.014122950367081085,0.10035617779634658,0.9200620142667878,0.9999786873994423,319,43886,0.015079310344827585,-0.0037847605158820583,False,False
atg16l1,0.005899298440749283,0.04999147765703201,0.10025958385287105,0.9201386998361974,0.9999786873994423,321,43695,0.021051090342679133,0.008548638288133653,False,False
septin8,0.00366829247554928,0.019520758189820034,0.10005269091467325,0.9203029497272379,0.9999786873994423,318,43693,0.07505062893081763,0.028534720664637355,False,False
tnni3,0.005925308162383495,0.05158871665949408,0.10001191526726652,0.9203352672991727,0.9999786873994423,330,49615,-0.03215363636363636,-0.07791859417514864,False,False
ntrk3,-0.003196293905022486,0.014125267769425473,-0.09980786335959822,0.9204972550763197,0.9999786873994423,338,50978,0.012741863905325444,-0.0047263476401585,False,False
cbln4,0.003473815888474656,0.019712015939706295,0.09966511444939218,0.9206105867041339,0.9999786873994423,339,50961,-0.01234115044247788,-0.009864359019642471,False,False
ca12,-0.0034965829835537296,0.019967222296470678,-0.09946385639337367,0.9207703777465583,0.9999786873994423,336,50300,0.020970833333333334,0.015698005964214713,False,False
akr7l,-0.005172158435317306,0.04171461221425347,-0.09903084682014805,0.921114240781576,0.9999786873994423,304,42616,0.13199046052631577,0.10203515346348788,False,False
plscr3,-0.004611141145209207,0.034773498686351066,-0.09893410312808633,0.9211910419457405,0.9999786873994423,317,43695,0.031204731861198737,0.03204096006408056,False,False
inhbc,0.003947796047032299,0.02768579595471983,0.09870813257499922,0.9213704003944702,0.9999786873994423,336,50547,0.0019571428571428556,-0.04007145033335312,False,False
casp4,-0.01006126772082046,0.09784292763690909,-0.09795481452410447,0.9219686260052986,0.9999786873994423,316,43076,0.39944208860759495,0.4274080868697186,False,False
slit2,0.00422211832469737,0.031948128137002166,0.09752876356413813,0.9223068866378294,0.9999786873994423,329,49340,0.02771580547112462,0.017264009931090393,False,False
mertk,0.0031806620195414543,0.015650283865378204,0.09727097979132837,0.9225115805624909,0.9999786873994423,338,51087,0.04618387573964496,0.0010853563528882108,False,False
sat2,-0.004867729234015466,0.0399771362205401,-0.09592523667870373,0.9235803940435545,0.9999786873994423,316,43076,0.07689272151898734,0.07096871227597734,False,False
suox,-0.004641206354702764,0.03718741384665896,-0.09586814506213807,0.923625730056634,0.9999786873994423,320,43796,0.13818312500000002,0.10492570782719884,False,False
pik3ap1,0.004629958106876566,0.038800805262205515,0.09571381827167728,0.923748243467175,0.9999786873994423,333,50466,0.03755465465465466,0.022400008916894542,False,False
lacrt,0.004066628959379937,0.028990004161319836,0.0956969715584707,0.923761682954194,0.9999786873994423,317,43592,0.09726246056782334,0.1127108460267939,False,False
ppif,-0.004579561951653374,0.036548833123901316,-0.09559986467488907,0.923838806059911,0.9999786873994423,319,43886,0.09818448275862068,0.10290615230369594,False,False
rpa2,-0.0034824405178352823,0.01852675701579737,-0.09545820369175956,0.9239513329143836,0.9999786873994423,304,42616,0.018975328947368423,0.023493036652900316,False,False
sell,0.003199273578128866,0.013428269746353827,0.09484397773208894,0.9244391844013562,0.9999786873994423,321,43949,-0.02148177570093458,-0.002642640333113381,False,False
ggact,0.0049153843394343436,0.04173834740316534,0.09457556157581543,0.9246523906254733,0.9999786873994423,315,43881,0.051691111111111104,0.03613223262915613,False,False
lelp1,0.005011172586192965,0.042720784047391776,0.09443330276421069,0.9247654045403962,0.9999786873994423,308,42470,0.05640844155844155,0.05659770897103837,False,False
cblif,-0.005091403137933466,0.04556102971118967,-0.09437797059063896,0.9248092868778484,0.9999786873994423,331,50466,0.07494003021148035,0.01663743411405699,False,False
casp9,0.004553673602652451,0.03688044573626909,0.09397909787291257,0.9251261994389433,0.9999786873994423,304,42616,0.032664144736842114,0.02839279847944434,False,False
cr1,-0.00352433556660574,0.02118796818300139,-0.09382989152662498,0.9252447130183998,0.9999786873994423,319,43750,0.011023197492163008,0.00918926857142857,False,False
tgm2,0.005183332713793467,0.04724068507032168,0.0936061780383772,0.9254223710519359,0.9999786873994423,331,50459,0.05450906344410875,0.0318203739669831,False,False
sdc4,-0.0038076371316350054,0.028745318196698365,-0.09346724915631857,0.9255327352648048,0.9999786873994423,331,50540,-0.03208277945619335,-0.02190188563514048,False,False
enpep,0.003772650447913304,0.025888977350346083,0.09254889339369322,0.926262380218068,0.9999786873994423,304,42451,0.059965789473684215,0.06011900661939649,False,False
rrm2b,0.004717506343830069,0.04199517049228936,0.09221847235819006,0.9265248336577762,0.9999786873994423,323,49352,0.039468111455108354,0.01815054709029016,False,False
ldlrap1,0.005969254673489229,0.05709747139472178,0.09187866855400449,0.9267948569954165,0.9999786873994423,320,43796,-0.0015806249999999924,-0.01639327792492465,False,False
apcs,-0.003484242645342395,0.02180289762700397,-0.0917683170852694,0.9268825361231849,0.9999786873994423,320,43553,-0.010191562499999992,-0.03946121966339862,False,False
tnfrsf13c,-0.003601832270019746,0.02636327978003083,-0.09165080248589753,0.926975854622003,0.9999786873994423,329,49574,0.0007627659574468132,-0.00017702424658086908,False,False
rnase3,-0.007006743389778253,0.07085634136588745,-0.0915479387607649,0.9270575787119121,0.9999786873994423,330,50300,0.15878333333333333,0.13165924055666006,False,False
gpha2,0.0037709459961227645,0.027092127683428256,0.0915388716547639,0.9270648373547133,0.9999786873994423,321,43695,0.1073056074766355,0.09580859594919328,False,False
acp1,-0.0037753070573099696,0.02679101548255812,-0.091419577044471,0.9271596333236415,0.9999786873994423,304,42616,0.06730032894736841,0.05216275929228459,False,False
bst1,-0.0037030721793027965,0.028549942615883624,-0.09140917691735514,0.9271678269701372,0.9999786873994423,338,50978,-0.14941153846153846,-0.13350510808584093,False,False
rbm25,0.0037844461126050406,0.026831569487393597,0.09139663451117722,0.9271778653958634,0.9999786873994423,307,42313,0.014905537459283389,0.013391768487226148,False,False
hla_a,-0.003317716418011335,0.018977185884766015,-0.09128252510949456,0.9272685174311368,0.9999786873994423,320,43796,-0.015040000000000001,-0.024713364234176638,False,False
edf1,-0.004588732976541361,0.040230428629657915,-0.09035213556235354,0.9280078015594149,0.9999786873994423,320,43796,0.08859812499999999,0.09553353959265685,False,False
morn4,-0.005020378273049473,0.04619533790949761,-0.08975577042561367,0.9284817181444349,0.9999786873994423,307,42313,0.11176351791530945,0.12037421832533736,False,False
tpp1,0.0036164472414768702,0.028509472858170796,0.088976158013205,0.929101210894831,0.9999786873994423,335,50174,0.0764526865671642,0.044799477817196155,False,False
syt1,-0.003429167890089844,0.022956914231028146,-0.08888613097996458,0.9291728095059579,0.9999786873994423,318,43776,0.046722641509433956,0.03552808616593567,False,False
sil1,0.0032550917215004847,0.018913659929422774,0.0888242368281496,0.9292220090685321,0.9999786873994423,317,42708,0.05732239747634069,0.04951750725859323,False,False
pdap1,0.005772913720759061,0.057348996938845376,0.08857327056913622,0.9294214529178688,0.9999786873994423,315,43881,-0.007863174603174608,-0.015107780132631433,False,False
aspn,0.0030705125482470247,0.016096404490084693,0.08797258738962768,0.9298988623507329,0.9999786873994423,315,43881,0.027064761904761904,0.013987786285636154,False,False
klk6,0.003009046126786483,0.018933022755121532,0.08720654596365829,0.9305076790465819,0.9999786873994423,336,50605,0.01998571428571429,-0.004029174982709219,False,False
tnfrsf11a,0.0032897179590783707,0.024591067087843255,0.08702442553623216,0.9306524358368189,0.9999786873994423,338,51087,0.07314023668639054,0.023562639223285768,False,False
mansc4,-0.004349229743084768,0.03895977035708951,-0.08682312889157569,0.9308125094654128,0.9999786873994423,304,42451,0.15168388157894738,0.0958002131869685,False,False
iqgap2,-0.0038231420636753617,0.033943168793888194,-0.0857183766046482,0.9316906324054749,0.9999786873994423,336,50300,0.03420401785714285,0.019938406560636186,False,False
cdh15,-0.0039334269912678285,0.03600412979818853,-0.08535475800633686,0.9319796932747695,0.9999786873994423,338,50895,0.2796144970414201,0.15680812064053443,False,False
ncam2,-0.0028598285428697457,0.017144848663612166,-0.0851872344207695,0.9321128743232154,0.9999786873994423,336,50547,-0.014647619047619046,0.002980240172512711,False,False
chrm1,-0.0032286959825317788,0.021301252079253548,-0.08508471179136272,0.9321944407663714,0.9999786873994423,317,42665,0.002868611987381703,0.010745965076760811,False,False
ehbp1,0.004592314684760128,0.04458035775992214,0.08460130849779163,0.9325787419908833,0.9999786873994423,315,43881,0.060196190476190466,0.04876213509263691,False,False
ghrhr,0.0037678014365471577,0.03374444386577795,0.08441718059457758,0.9327250881482945,0.9999786873994423,329,49340,0.08392370820668692,0.08336696595054723,False,False
sytl4,-0.004477804008632188,0.04318794351680205,-0.0842575685513276,0.9328520294327525,0.9999786873994423,315,43881,0.10261650793650792,0.11189008112850664,False,False
sh3bp1,-0.003566342550188792,0.028884552669009033,-0.08412114496123155,0.9329604955706396,0.9999786873994423,321,43695,0.10053956386292835,0.0935773669756265,False,False
fdx1,0.0041008695737876,0.037262467831090496,0.08406075191154781,0.933008523182558,0.9999786873994423,304,42451,0.08008881578947369,0.06314804598242679,False,False
hao1,-0.007159204109320819,0.08028232444032998,-0.0839562405060245,0.9330915515104715,0.9999786873994423,339,50961,0.21446150442477876,0.13844946037165676,False,False
bcl2l1,-0.005478479925140285,0.058042338986407406,-0.0832539382941286,0.9336500029514385,0.9999786873994423,318,43776,-0.028304716981132058,-0.019224326114766082,False,False
pnpt1,0.006523534467044657,0.07290617302681122,0.08308588007389586,0.9337835863648296,0.9999786873994423,329,49574,0.28801276595744685,0.3577158107072256,False,False
mean_npx,0.002548592883462905,0.011633444224607995,0.08289952057068525,0.9339317522652372,0.9999786873994423,345,52000,0.049171064000340124,0.031637090571488696,False,False
arid4b,-0.0032432010642285606,0.026098174518573408,-0.08279113781005487,0.9340179495851364,0.9999786873994423,329,49340,0.03797036474164134,0.04209202472638832,False,False
