protein,logFC_ms,t_ms,P.Value_ms,fdr_ms,logFC_ytd,t_ytd,P.Value_ytd,fdr_ytd,gap_5yr
nek7,-0.0647916318168194,-0.593203633918554,0.553144330686989,0.923587424163396,0.0129806550123453,0.967365040724993,0.333534996517972,0.998656629238247,0.000111643244907214
nell1,0.0656548227401035,0.727158855493473,0.467254833923484,0.89023613545086,-0.0136863831525393,-1.23384400197469,0.217475985170586,0.998656629238247,-0.00277709302259298
nell2,-0.151103212870697,-2.68693220489818,0.0072997713341402,0.472214096748491,0.0109495932165711,1.58485630203576,0.113233393693574,0.998656629238247,-0.0963552467878417
nenf,0.10433572522047,0.556247505458921,0.578133931017202,0.931591441262835,-0.0191844105049436,-0.832515622610589,0.405265338920531,0.998656629238247,0.00841367269575184
neo1,-0.0699725122570873,-1.83223318332102,0.0671370638915023,0.669464160482565,0.00479117045794662,1.02118351568542,0.307350619027767,0.998656629238247,-0.0460166599673542
nexn,-0.0403297829533396,-0.544230195523583,0.586373026638162,0.932124874418958,0.00517335494635436,0.568248007872549,0.569961161854649,0.998656629238247,-0.0144630082215678
nfasc,-0.0428570033507186,-0.77971834635591,0.435693467644345,0.885707232393103,-0.0047815722387208,-0.708101589669264,0.479004515243151,0.998656629238247,-0.0667648645443226
nfat5,-0.0869212194573593,-0.637761493150497,0.523737196707211,0.909665262299934,-0.00334572113881873,-0.19981639504362,0.841654297974611,0.998656629238247,-0.103649825151453
nfatc1,-0.0608164555274568,-0.582375037538087,0.560411424527827,0.925124091685701,0.00838426059460811,0.653514624113329,0.513535950779695,0.998656629238247,-0.0188951525544162
nfatc3,-0.159950944188228,-1.40244265177121,0.161013212771388,0.781304704690636,0.0180892948699337,1.29100771417185,0.196922222130807,0.998656629238247,-0.0695044698385592
nfe2,-0.0201335054379611,-0.315662590247647,0.752307458148943,0.966483136342231,-5.9082476808798e-05,-0.0075399993544788,0.993985122912657,0.999781041994087,-0.0204289178220051
nfic,0.00362669439481345,0.04048749745999,0.967710466299586,0.994354100740591,-0.00190072145934453,-0.172717899064899,0.862899086322803,0.998656629238247,-0.00587691290190921
nfkb1,0.0416275046533581,0.602896200474766,0.546679095865872,0.922457705549192,-0.000466841405106181,-0.0550351852108527,0.956118582946309,0.998656629238247,0.0392932976278272
nfkb2,0.0776514980652111,0.924638924046607,0.355319146596653,0.874267224085983,-0.00927711503970632,-0.899174891387342,0.36872000288908,0.998656629238247,0.0312659228666795
nfkbie,0.0394577206998377,0.617753226066383,0.536842301198808,0.919768044943249,-0.00412395170159475,-0.52553965788113,0.599294473545013,0.998656629238247,0.0188379621918639
nfu1,0.214723590328189,2.32981032791033,0.0199631215676048,0.570237067982063,-0.0134544952731795,-1.188275416262,0.234934100141991,0.998656629238247,0.147451113962291
nfx1,-0.0963916928565332,-1.14495210512423,0.252432116032678,0.846701300972208,0.015797632314885,1.52738531188809,0.126899678320389,0.998656629238247,-0.0174035312821084
nfya,0.0781280015707712,1.3181757643135,0.187668621731312,0.794668645954252,-0.0112398262297451,-1.54360117259181,0.122919549681919,0.998656629238247,0.0219288704220457
ngf,0.0221660858180082,0.900863008107941,0.367821979218838,0.878688664124214,-0.00355835510960096,-1.177139481763,0.23934751301716,0.998656629238247,0.00437431027000343
ngfr,-0.0396525310694758,-0.759787769314887,0.447514226743837,0.885707232393103,0.00125522601236276,0.195772736202678,0.844817538604007,0.998656629238247,-0.0333764010076621
ngrn,-0.0144994575740979,-0.4257178093126,0.670381400758603,0.950569914511344,-0.0021950827696835,-0.524601900791001,0.599946168413383,0.998656629238247,-0.0254748714225154
nhlrc3,0.000585538842679356,0.011051949287457,0.991183634178799,0.996594606028011,-9.32716162173427e-05,-0.0143298476029838,0.988568946324091,0.999781041994087,0.000119180761592643
nid1,0.0310837579651435,0.43631516617712,0.662677906415178,0.950180499589244,0.00280218581213537,0.320164087807933,0.7488935331431,0.998656629238247,0.0450946870258204
nid2,0.109727937691903,0.79178402197195,0.428625838844155,0.885707232393103,-0.00169678468870062,-0.0996609790411189,0.92062829012401,0.998656629238247,0.1012440142484
ninj1,-0.211709313503089,-1.88215459932235,0.0600301590281158,0.663355327548491,0.0312504035543861,2.2614128486811,0.0238923961734614,0.946270457790156,-0.0554572957311581
nit1,0.084659035175827,1.61641377672579,0.106238722963757,0.747996329128821,-0.00644942606078427,-1.00232645410326,0.316365727280007,0.998656629238247,0.0524119048719056
nit2,-0.0576930407124097,-0.86606999287378,0.386605802592798,0.880278102554032,0.00558704621117713,0.682685568139433,0.494922779662433,0.998656629238247,-0.0297578096565241
nlgn1,0.0467590252736791,0.412980137226211,0.679686805664603,0.950646853575382,-0.00851122759467025,-0.611877966556139,0.540721621294098,0.998656629238247,0.00420288730032783
nlgn2,0.0077091706225622,0.0980215518824486,0.921929743570068,0.978666232232106,-0.0016216965137378,-0.167838811399009,0.866735249268999,0.998656629238247,-0.000399311946126801
nme1,0.0412742378050149,1.09032552622159,0.275764515837865,0.853082365147742,-0.00696788679895636,-1.49825970685605,0.134299771666356,0.998656629238247,0.00643480381023307
nme3,-0.107732999258442,-2.14665200029978,0.0319988851623361,0.571464752807118,0.0119590567177859,1.9396292125623,0.0526330318231209,0.998656629238247,-0.0479377156695128
nmi,-0.160500171520121,-1.73353609086873,0.0832289447911891,0.700229648228762,0.00938857437155281,0.825402792296906,0.409288906738997,0.998656629238247,-0.113557299662357
nmnat1,0.186835938503002,1.40790487401663,0.159389664449337,0.781304704690636,-0.0219228092882806,-1.34467706118781,0.178955616991714,0.998656629238247,0.077221892061599
nmrk2,-0.037940471587513,-0.561138255304593,0.57479649869984,0.930161968539139,-0.00258002815010028,-0.310599314729319,0.75615323600568,0.998656629238247,-0.0508406123380144
nmt1,0.0152856051518911,0.142917588516283,0.886376613497524,0.976109678783387,-0.00285018815986522,-0.21691294474089,0.828308992776151,0.998656629238247,0.00103466435256496
nomo1,0.0348409832920229,0.801058388303451,0.42323892642148,0.885707232393103,-0.00198851306337864,-0.372144079020587,0.709844037550047,0.998656629238247,0.0248984179751297
nop56,0.0331889025997756,0.177245205547968,0.859342400396979,0.975118213863549,-0.0174339483394189,-0.757855234346974,0.448670033773692,0.998656629238247,-0.053980839097319
nos1,-0.0312221932005829,-0.302293599371955,0.76247486342956,0.966483136342231,-0.00111710681060677,-0.0880377917161508,0.929859707728583,0.998656629238247,-0.0368077272536167
nos2,0.0628820284335553,0.968238103955373,0.333099046856318,0.869938992572789,-0.00883638171663537,-1.10748790397339,0.268280494858857,0.998656629238247,0.0187001198503785
nos3,0.0089652029686729,0.084182520942756,0.932923807186945,0.980949884251386,0.000551729395225202,0.0421693415495098,0.966369943891238,0.998656629238247,0.0117238499447989
notch1,-0.0117974098501368,-0.417296279627014,0.676528118597844,0.950569914511344,0.00050103850449589,0.144257314738173,0.885318833609469,0.998656629238247,-0.00929221732765736
notch2,-0.0136823680486827,-0.283391130442398,0.776920515541705,0.967484420404499,0.000285700733081531,0.0481665162071839,0.961590666098892,0.998656629238247,-0.012253864383275
notch3,-0.0755088883158524,-1.09294123163291,0.274614763043526,0.8505303572392,0.00362556582623922,0.427152964136902,0.669336093238814,0.998656629238247,-0.0573810591846563
npc2,0.09793722246792,1.63810835168904,0.101632326738757,0.745218395809875,-0.00695936465609589,-0.94748715406971,0.343560312195266,0.998656629238247,0.0631403991874405
npdc1,0.0486079374623169,0.883660787530531,0.377036826627427,0.880278102554032,-0.00153787062586946,-0.227565849107066,0.820018260169996,0.998656629238247,0.0409185843329696
nphs1,0.0175696343321764,0.305185587468858,0.760271895121981,0.966483136342231,0.00109064730733198,0.154203604202647,0.877472269028787,0.998656629238247,0.0230228708688363
nphs2,0.0933367479173251,0.463000815503464,0.643438472050206,0.946537257653203,-0.028057093383466,-1.13287153488854,0.25746953828562,0.998656629238247,-0.0469487190000048
npl,-0.104043073388953,-1.43762459994636,0.150772542282264,0.781304704690636,0.00138122941872972,0.155348490902044,0.876569833167578,0.998656629238247,-0.0971369262953047
nppb,-0.246334856676729,-0.919648026888335,0.357921154413452,0.875167345926285,0.0443650997956373,1.34817457546835,0.177828591323707,0.998656629238247,-0.0245093576985425
nppc,-0.0833842947662361,-0.935892309599618,0.349496163935556,0.870092229513724,0.0101255907800524,0.925062095786395,0.355099076582383,0.998656629238247,-0.0327563408659743
npr1,0.05756562688035,0.81943530943267,0.412682860633261,0.881081726168853,-0.00671157459414838,-0.777651032030233,0.436911141119676,0.998656629238247,0.0240077539096081
nptn,0.383700645237124,2.27094082780756,0.0233076230763811,0.570237067982063,-0.0531430907325931,-2.56017111595319,0.0105702099890108,0.946270457790156,0.117985191574159
nptx1,0.0169612286043406,0.193546219474465,0.846560353434096,0.974046319702234,0.00065005726072787,0.0603792750693416,0.951862509239751,0.998656629238247,0.0202115149079799
nptx2,0.0321890820266209,0.51147523830497,0.609102040313294,0.941019562418515,0.0041640585032493,0.538569481696455,0.590272816792328,0.998656629238247,0.0530093745428674
nptxr,-0.00193419947828536,-0.0280124797673292,0.977656341510641,0.995040916261799,-0.00364113122383323,-0.429235389016236,0.667820481240071,0.998656629238247,-0.0201398555974515
npy,-0.0738292509715729,-0.530537516644625,0.59582663740534,0.935969748750578,0.00677690934249626,0.396395038290035,0.691876326027398,0.998656629238247,-0.0399447042590916
nrcam,-0.0395097359582089,-0.696153295589634,0.486452769311678,0.896296234934403,-0.000536022528454603,-0.0768763393294206,0.938733321572386,0.998656629238247,-0.0421898486004819
nrgn,-0.00883951038087946,-0.135970707139831,0.891864727650407,0.976109678783387,0.00658648880478821,0.82466962769432,0.409704989732078,0.998656629238247,0.0240929336430616
nrn1,0.0765319701907046,1.15793827115778,0.247094219923275,0.844542715293689,-0.0136425550275279,-1.68014639542855,0.0931603948806075,0.998656629238247,0.00831919505306497
nrp1,-0.0370982392292343,-0.667421293431775,0.504617235434027,0.906359893693657,-0.0024802269512448,-0.363201036475957,0.716511624391728,0.998656629238247,-0.0494993739854583
nrp2,0.0358376231209768,0.658432697882785,0.510372498971837,0.907129531324487,-0.00186970290705187,-0.279610638436953,0.7798191139985,0.998656629238247,0.0264891085857174
nrtn,0.034902275505761,0.341479321865586,0.732795958492852,0.962621405763851,-0.00400163450907601,-0.318681596026067,0.750017311071749,0.998656629238247,0.014894102960381
nrxn3,0.0107035230410432,0.190022455389735,0.849320126800968,0.974525380022711,-0.00420663511085745,-0.607885683904054,0.543365629167394,0.998656629238247,-0.0103296525132441
nsfl1c,0.0391114615099374,0.423462777003716,0.672025163830166,0.950569914511344,-0.00196824482188029,-0.173459947194848,0.86231593508975,0.998656629238247,0.029270237400536
nt5c,0.00859400820885589,0.112272729848104,0.910623869076921,0.978666232232106,0.00487663547714846,0.518570381321657,0.604145427024649,0.998656629238247,0.0329771855945982
nt5c1a,0.0849959930429181,1.70613479332106,0.0882131890923259,0.721895410790151,-0.012289232177973,-2.00792983443874,0.0448498447303578,0.998656629238247,0.0235498321530533
nt5c3a,-0.00305251930408764,-0.0375310837324386,0.970067110047268,0.995040916261799,-0.00369679338137627,-0.369970213271201,0.711462766009703,0.998656629238247,-0.021536486210969
nt5e,-0.149935306740942,-1.401498429741,0.161295129363025,0.781304704690636,0.00925681999419977,0.704302804288567,0.481365797633702,0.998656629238247,-0.103651206769943
ntf3,0.0264642618257763,0.36051516528902,0.718518365721585,0.956381784460692,-0.00128181138440769,-0.142133605884959,0.886995700561422,0.998656629238247,0.0200552049037379
ntf4,-0.0758434958221464,-0.908785089486032,0.363625926271632,0.876980175125701,0.00569027200594968,0.554989508520916,0.578993857183807,0.998656629238247,-0.047392135792398
ntprobnp,0.174859095942037,0.842694807575287,0.399548552061929,0.880278102554032,0.00155918296002959,0.0611628994406783,0.951238537465651,0.998656629238247,0.182655010742185
ntrk2,0.0228983675728818,0.435389242596226,0.663349576771124,0.950180499589244,-0.00862332668509396,-1.33461778236208,0.182226716377556,0.998656629238247,-0.020218265852588
ntrk3,-0.0557380424755412,-1.19224619121949,0.233374434729119,0.833561938032473,0.00123994508863024,0.215886547060841,0.8291088253591,0.998656629238247,-0.04953831703239
nub1,-0.0149865063143415,-0.208521340913798,0.834853404242561,0.972088761475552,0.00393153361411093,0.445267499944144,0.656197901028339,0.998656629238247,0.00467116175621316
nubp1,0.228772694339856,1.42188242572447,0.155291568080191,0.781304704690636,-0.0432481143714419,-2.18794082645663,0.0288450112421283,0.973010166078565,0.0125321224826467
nucb2,0.0056843684440772,0.125060825082243,0.900494032646961,0.978549009432657,0.00100656526976721,0.180256073744686,0.856978616080032,0.998656629238247,0.0107171947929133
nudc,-0.0165261749620856,-0.298388426355348,0.765452680543419,0.966601650154104,-0.00177229440118731,-0.26046800833995,0.794542546399175,0.998656629238247,-0.0253876469680221
nudt10,0.00408000285401056,0.109059694467509,0.913171365163618,0.978666232232106,-0.00197558218969164,-0.429840970368273,0.667379986461032,0.998656629238247,-0.00579790809444762
nudt15,-0.0687832926120817,-0.63982009126245,0.522398225990866,0.909665262299934,0.00269174945158894,0.203806692591778,0.838535306432188,0.998656629238247,-0.055324545354137
nudt16,0.16199291732282,1.87219709895395,0.0613955736226536,0.663355327548491,-0.0120946483317239,-1.13777839398738,0.25541509190824,0.998656629238247,0.1015196756642
nudt2,-0.154213687729217,-1.58221202120934,0.113835613952369,0.765975985070713,0.0213691091923919,1.78458431428005,0.0745534633562652,0.998656629238247,-0.0473681417672569
nudt5,0.063787545416973,1.3117995904449,0.189810985096838,0.796166826537314,-0.00556586695648022,-0.93169404001671,0.351661398138686,0.998656629238247,0.0359582106345719
numb,-0.00837793072183455,-0.13593780532025,0.891890733011043,0.976109678783387,0.00319652201329641,0.422172640520259,0.672966291482296,0.998656629238247,0.00760467934464748
nup50,0.0308686052978022,0.493531438916539,0.621717478414444,0.945473295576533,-0.00365146667135932,-0.475197396476698,0.634723220404678,0.998656629238247,0.0126112719410056
nxpe4,0.0993371443218603,1.47085796192359,0.141562773241383,0.776257022755728,-0.00831286508308973,-1.0018868874338,0.316577925006659,0.998656629238247,0.0577728189064117
nxph1,-0.157260945671438,-1.9990579668597,0.0458024251322852,0.615751349324486,0.00824608500445456,0.853220355552164,0.393688603980954,0.998656629238247,-0.116030520649166
nxph3,-0.0129057231932295,-0.235185524865589,0.814100440041654,0.972088761475552,-0.00235448919942909,-0.349247930189235,0.726957700103402,0.998656629238247,-0.024678169190375
obp2b,0.116176651052068,0.849457946125735,0.395777263018731,0.880278102554032,-0.00447828827130826,-0.26652869449655,0.78987280188479,0.998656629238247,0.0937852096955264
ocln,-0.0149574586988912,-0.216494500630744,0.828635048851257,0.972088761475552,0.00621152054358425,0.731805852683621,0.464414200333963,0.998656629238247,0.01610014401903
odam,0.115778539294175,0.945963997161969,0.34433637674347,0.870092229513724,-0.0158837126566086,-1.05634908268391,0.290997919580888,0.998656629238247,0.0363599760111317
ofd1,0.119553701650913,1.00054773549051,0.317224967366349,0.863262515197549,-0.0200638562063099,-1.3667783428036,0.171922557041635,0.998656629238247,0.0192344206193632
