ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set,database,category,subcategory
GO:0051384,response to glucocorticoid,5/57,133/18860,0.037593984962406,12.4389922173856,7.2889112927657,5.04592086771674e-05,0.00140271987667121,0.000961266012133922,NEFL/IGFBP2/IL22/GLB1/IL6,5,up_DEPs,GO_BP,,
GO:0030449,regulation of complement activation,3/57,24/18860,0.125,41.359649122807,10.8928581201288,5.06397067390329e-05,0.00140271987667121,0.000961266012133922,TREM2/CD5L/C4BPB,3,up_DEPs,GO_BP,,
GO:0002819,regulation of adaptive immune response,6/57,224/18860,0.0267857142857143,8.86278195488722,6.51789073342512,5.74588968280798e-05,0.00154026913755272,0.0010555267634632,LILRB4/LGALS9/TNFSF13/TREM2/IL6/C4BPB,6,up_DEPs,GO_BP,,
GO:0042098,T cell proliferation,6/57,224/18860,0.0267857142857143,8.86278195488722,6.51789073342512,5.74588968280798e-05,0.00154026913755272,0.0010555267634632,LILRB4/IL15/IGFBP2/LGALS9/IL2RA/IL6,6,up_DEPs,GO_BP,,
GO:0032102,negative regulation of response to external stimulus,8/57,452/18860,0.0176991150442478,5.85623350411427,5.75371916629325,6.03700317864286e-05,0.00159261893379435,0.00109140141007378,LGALS9/PLAUR/IL22/IL2RA/ACP5/TREM2/CX3CL1/MMP12,8,up_DEPs,GO_BP,,
GO:0045621,positive regulation of lymphocyte differentiation,5/57,141/18860,0.0354609929078014,11.7332337937041,7.04339441468813,6.66350009169316e-05,0.00173042768006157,0.00118583998342303,LILRB4/IL15/LGALS9/CD83/IL2RA,5,up_DEPs,GO_BP,,
GO:0050866,negative regulation of cell activation,6/57,235/18860,0.025531914893617,8.44792833146697,6.32563988921554,7.49175960828648e-05,0.00191558530291879,0.00131272613703093,LILRB4/MERTK/LGALS9/IL2RA/TREM2/CX3CL1,6,up_DEPs,GO_BP,,
GO:0007596,blood coagulation,6/57,243/18860,0.0246913580246914,8.16980723413472,6.19354007430511,9.00920807777075e-05,0.00226868239776591,0.00155469906541435,MERTK/PLAUR/SERPIND1/PDIA3/IL6/C4BPB,6,up_DEPs,GO_BP,,
GO:0050817,coagulation,6/57,248/18860,0.0241935483870968,8.00509337860781,6.11401405003039,0.000100756707695024,0.00247195007685431,0.00169399580920664,MERTK/PLAUR/SERPIND1/PDIA3/IL6/C4BPB,6,up_DEPs,GO_BP,,
GO:0031960,response to corticosteroid,5/57,154/18860,0.0324675324675325,10.7427660059239,6.68398324585183,0.000101138751640249,0.00247195007685431,0.00169399580920664,NEFL/IGFBP2/IL22/GLB1/IL6,5,up_DEPs,GO_BP,,
GO:0002443,leukocyte mediated immunity,8/57,488/18860,0.0163934426229508,5.42421627840092,5.45194200091328,0.000102957993659195,0.00247994471683452,0.00169947443385582,LILRB4/CHGA/LGALS9/TNFSF13/TREM2/CTSC/IL6/C4BPB,8,up_DEPs,GO_BP,,
GO:0007599,hemostasis,6/57,250/18860,0.024,7.94105263157895,6.082825254388,0.000105294036175781,0.00249998125891641,0.00171320522018339,MERTK/PLAUR/SERPIND1/PDIA3/IL6/C4BPB,6,up_DEPs,GO_BP,,
GO:0002507,tolerance induction,3/57,31/18860,0.0967741935483871,32.0203735144312,9.51694209931869,0.000110787337580149,0.00259335993039729,0.00177719643086318,LILRB4/LGALS9/IL2RA,3,up_DEPs,GO_BP,,
GO:0048678,response to axon injury,4/57,84/18860,0.0476190476190476,15.7560568086884,7.46262482203299,0.000120831898258964,0.00277727694418384,0.00190323241092338,NEFL/FOLR1/PTPRF/TREM2,4,up_DEPs,GO_BP,,
GO:0032682,negative regulation of chemokine production,3/57,32/18860,0.09375,31.0197368421053,9.35756732108919,0.000121986291772215,0.00277727694418384,0.00190323241092338,LILRB4/LGALS9/IL6,3,up_DEPs,GO_BP,,
GO:0002703,regulation of leukocyte mediated immunity,6/57,264/18860,0.0227272727272727,7.51993620414673,5.87379419942651,0.000141806494416727,0.00318489721244053,0.00218256937352629,LILRB4/LGALS9/TNFSF13/TREM2/IL6/C4BPB,6,up_DEPs,GO_BP,,
GO:0002449,lymphocyte mediated immunity,7/57,388/18860,0.0180412371134021,5.96943389401338,5.44564097848165,0.0001611154693931,0.00357031880175109,0.00244669386502925,LILRB4/LGALS9/TNFSF13/TREM2/CTSC/IL6/C4BPB,7,up_DEPs,GO_BP,,
GO:0150076,neuroinflammatory response,4/57,91/18860,0.043956043956044,14.5440524387893,7.13069631029049,0.000164766171331871,0.00360317600991539,0.00246921049004272,TREM2/CTSC/CX3CL1/IL6,4,up_DEPs,GO_BP,,
GO:0032635,interleukin-6 production,5/57,177/18860,0.0282485875706215,9.34681336108633,6.14281185747478,0.000194096475583049,0.00413574797973111,0.00283417525750147,LILRB4/LGALS9/TREM2/CX3CL1/IL6,5,up_DEPs,GO_BP,,
GO:0032675,regulation of interleukin-6 production,5/57,177/18860,0.0282485875706215,9.34681336108633,6.14281185747478,0.000194096475583049,0.00413574797973111,0.00283417525750147,LILRB4/LGALS9/TREM2/CX3CL1/IL6,5,up_DEPs,GO_BP,,
GO:1903037,regulation of leukocyte cell-cell adhesion,7/57,401/18860,0.0174563591022444,5.77591109944437,5.32240012399615,0.000197218990175873,0.00414908812243419,0.00284331708687934,LILRB4/IL15/IGFBP2/LGALS9/CD83/IL2RA/IL6,7,up_DEPs,GO_BP,,
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,7/57,402/18860,0.0174129353233831,5.76154316138605,5.31314436199487,0.000200247143159944,0.00416013439914784,0.00285088695919816,LILRB4/LGALS9/TNFSF13/TREM2/CTSC/IL6/C4BPB,7,up_DEPs,GO_BP,,
GO:0050863,regulation of T cell activation,7/57,404/18860,0.0173267326732673,5.7330206704881,5.29472584853259,0.000206416459718321,0.00423535995125739,0.00290243806907372,LILRB4/IL15/IGFBP2/LGALS9/CD83/IL2RA/IL6,7,up_DEPs,GO_BP,,
GO:0032602,chemokine production,4/57,104/18860,0.0384615384615385,12.7260458839406,6.60208835168312,0.00027533173976727,0.00551326929509884,0.00377817301747859,LILRB4/LGALS9/TREM2/IL6,4,up_DEPs,GO_BP,,
GO:0032642,regulation of chemokine production,4/57,104/18860,0.0384615384615385,12.7260458839406,6.60208835168312,0.00027533173976727,0.00551326929509884,0.00377817301747859,LILRB4/LGALS9/TREM2/IL6,4,up_DEPs,GO_BP,,
GO:0014002,astrocyte development,3/57,43/18860,0.0697674418604651,23.0844553243574,7.98231593694082,0.000296445106395651,0.00573541642032933,0.00393040760453248,GFAP/TREM2/IL6,3,up_DEPs,GO_BP,,
GO:0031099,regeneration,5/57,194/18860,0.0257731958762887,8.52776270573341,5.80262279629519,0.000296778466996584,0.00573541642032933,0.00393040760453248,NEFL/GFAP/FOLR1/PTPRF/IL6,5,up_DEPs,GO_BP,,
GO:0045580,regulation of T cell differentiation,5/57,194/18860,0.0257731958762887,8.52776270573341,5.80262279629519,0.000296778466996584,0.00573541642032933,0.00393040760453248,LILRB4/IL15/LGALS9/CD83/IL2RA,5,up_DEPs,GO_BP,,
GO:0007159,leukocyte cell-cell adhesion,7/57,439/18860,0.0159453302961276,5.2759461295608,4.99104021328692,0.000341780070668157,0.00652917790172962,0.00447436220765815,LILRB4/IL15/IGFBP2/LGALS9/CD83/IL2RA/IL6,7,up_DEPs,GO_BP,,
GO:0030098,lymphocyte differentiation,7/57,441/18860,0.0158730158730159,5.25201893622946,4.97467422879365,0.000351267199362955,0.00663416006069581,0.00454630514008035,LILRB4/MERTK/IL15/LGALS9/CD83/IL2RA/IL6,7,up_DEPs,GO_BP,,
GO:1903706,regulation of hemopoiesis,7/57,443/18860,0.0158013544018059,5.2283077897905,4.95840728955339,0.000360964979762605,0.00674071681309493,0.00461932712126716,LILRB4/IL15/LGALS9/CD83/IL2RA/TREM2/THPO,7,up_DEPs,GO_BP,,
GO:0046633,alpha-beta T cell proliferation,3/57,47/18860,0.0638297872340426,21.1198208286674,7.60373889509986,0.000386181841335541,0.00713149133666299,0.00488711991023457,IL15/LGALS9/IL2RA,3,up_DEPs,GO_BP,,
GO:0042116,macrophage activation,4/57,115/18860,0.0347826086956522,11.5087719298246,6.22359537782466,0.00040389549453683,0.00737664079033199,0.00505511769911914,TREM2/CTSC/CX3CL1/IL6,4,up_DEPs,GO_BP,,
GO:0002520,immune system development,5/57,208/18860,0.0240384615384615,7.95377867746289,5.55230114312304,0.000408646533668757,0.00738228846692907,0.00505898797974365,LILRB4/IL15/LGALS9/IL2RA/TNFSF13,5,up_DEPs,GO_BP,,
GO:0050728,negative regulation of inflammatory response,5/57,210/18860,0.0238095238095238,7.87802840434419,5.51845339772318,0.000426914538337906,0.00762937594319999,0.00522831387075964,IL22/IL2RA/ACP5/TREM2/CX3CL1,5,up_DEPs,GO_BP,,
GO:0002695,negative regulation of leukocyte activation,5/57,212/18860,0.0235849056603774,7.8037073816617,5.48505026995414,0.000445793145069728,0.00788200220325414,0.00540143541954587,LILRB4/MERTK/LGALS9/IL2RA/CX3CL1,5,up_DEPs,GO_BP,,
GO:0002920,regulation of humoral immune response,3/57,50/18860,0.06,19.8526315789474,7.3492965188458,0.000463812791334673,0.00811428272840239,0.0055606142961121,TREM2/CD5L/C4BPB,3,up_DEPs,GO_BP,,
GO:0030217,T cell differentiation,6/57,330/18860,0.0181818181818182,6.01594896331738,5.06122394790859,0.000469616713566335,0.00813023935361717,0.00557154916753042,LILRB4/IL15/LGALS9/CD83/IL2RA/IL6,6,up_DEPs,GO_BP,,
GO:1903977,positive regulation of glial cell migration,2/57,11/18860,0.181818181818182,60.1594896331739,10.8058712608131,0.000485025122509195,0.00831043044959053,0.00569503182371078,TREM2/CX3CL1,2,up_DEPs,GO_BP,,
GO:0046634,regulation of alpha-beta T cell activation,4/57,124/18860,0.032258064516129,10.6734578381437,5.95027903095072,0.000537151699199869,0.00903615406714712,0.00619236094790879,LILRB4/LGALS9/CD83/IL2RA,4,up_DEPs,GO_BP,,
GO:0006935,chemotaxis,7/57,474/18860,0.0147679324894515,4.88637204826412,4.71816475351917,0.000540870971672139,0.00903615406714712,0.00619236094790879,CHGA/LGALS9/PLAUR/TREM2/SERPIND1/CX3CL1/IL6,7,up_DEPs,GO_BP,,
GO:0045582,positive regulation of T cell differentiation,4/57,125/18860,0.032,10.5880701754386,5.92164743764772,0.000553669017668647,0.00903615406714712,0.00619236094790879,LILRB4/LGALS9/CD83/IL2RA,4,up_DEPs,GO_BP,,
GO:0071887,leukocyte apoptotic process,4/57,125/18860,0.032,10.5880701754386,5.92164743764772,0.000553669017668647,0.00903615406714712,0.00619236094790879,MERTK/LGALS9/IL2RA/IL6,4,up_DEPs,GO_BP,,
GO:0042330,taxis,7/57,476/18860,0.0147058823529412,4.86584107327141,4.70338632083869,0.000554565412063181,0.00903615406714712,0.00619236094790879,CHGA/LGALS9/PLAUR/TREM2/SERPIND1/CX3CL1/IL6,7,up_DEPs,GO_BP,,
GO:1902105,regulation of leukocyte differentiation,6/57,343/18860,0.0174927113702624,5.78793923584471,4.92712479060057,0.000575580804839093,0.00928752716157837,0.00636462371830249,LILRB4/IL15/LGALS9/CD83/IL2RA/TREM2,6,up_DEPs,GO_BP,,
GO:0031103,axon regeneration,3/57,54/18860,0.0555555555555556,18.3820662768031,7.04260370125955,0.000581958604050665,0.00930014615319428,0.00637327135205283,NEFL/FOLR1/PTPRF,3,up_DEPs,GO_BP,,
GO:0050777,negative regulation of immune response,5/57,226/18860,0.0221238938053097,7.32029188014284,5.26285608425526,0.000596167284532882,0.00943647644660618,0.00646669676054715,LILRB4/LGALS9/TREM2/MMP12/C4BPB,5,up_DEPs,GO_BP,,
GO:0045619,regulation of lymphocyte differentiation,5/57,227/18860,0.0220264317180617,7.28804389829199,5.24771555437432,0.00060820128278752,0.00953613709427225,0.00653499292925618,LILRB4/IL15/LGALS9/CD83/IL2RA,5,up_DEPs,GO_BP,,
GO:0046638,positive regulation of alpha-beta T cell differentiation,3/57,57/18860,0.0526315789473684,17.4145891043398,6.83340334106007,0.000682116448092887,0.0104475260776612,0.00715955615683668,LILRB4/LGALS9/CD83,3,up_DEPs,GO_BP,,
GO:0032494,response to peptidoglycan,2/57,13/18860,0.153846153846154,50.9041835357625,9.90993259648762,0.000685186728318334,0.0104475260776612,0.00715955615683668,TREM2/IL6,2,up_DEPs,GO_BP,,
GO:0061517,macrophage proliferation,2/57,13/18860,0.153846153846154,50.9041835357625,9.90993259648762,0.000685186728318334,0.0104475260776612,0.00715955615683668,TREM2/CX3CL1,2,up_DEPs,GO_BP,,
GO:0042742,defense response to bacterium,6/57,361/18860,0.0166204986149585,5.49934392768625,4.75238757241559,0.000752041601882798,0.0113626649302655,0.00778668912188696,CHGA/ACP5/TREM2/PI3/JCHAIN/IL6,6,up_DEPs,GO_BP,,
GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,2/57,14/18860,0.142857142857143,47.2681704260652,9.5349832865739,0.000797833724134188,0.0118047219372408,0.0080896251416141,LGALS9/TREM2,2,up_DEPs,GO_BP,,
GO:0002664,regulation of T cell tolerance induction,2/57,14/18860,0.142857142857143,47.2681704260652,9.5349832865739,0.000797833724134188,0.0118047219372408,0.0080896251416141,LILRB4/IL2RA,2,up_DEPs,GO_BP,,
GO:0035710,"CD4-positive, alpha-beta T cell activation",4/57,138/18860,0.0289855072463768,9.5906432748538,5.57663593847632,0.000802607448199883,0.0118047219372408,0.0080896251416141,LGALS9/CD83/IL2RA/IL6,4,up_DEPs,GO_BP,,
GO:0002698,negative regulation of immune effector process,4/57,140/18860,0.0285714285714286,9.45363408521303,5.52761423032248,0.000846900209351434,0.0123469135784393,0.00846118214698293,LILRB4/LGALS9/ACP5/C4BPB,4,up_DEPs,GO_BP,,
GO:0002712,regulation of B cell mediated immunity,3/57,62/18860,0.0483870967741936,16.0101867572156,6.51792416134065,0.000872296426494352,0.0124979022485656,0.00856465275378302,TNFSF13/TREM2/C4BPB,3,up_DEPs,GO_BP,,
GO:0002889,regulation of immunoglobulin mediated immune response,3/57,62/18860,0.0483870967741936,16.0101867572156,6.51792416134065,0.000872296426494352,0.0124979022485656,0.00856465275378302,TNFSF13/TREM2/C4BPB,3,up_DEPs,GO_BP,,
GO:0045453,bone resorption,3/57,63/18860,0.0476190476190476,15.7560568086884,6.4592115346179,0.000913956161246979,0.012832201961131,0.00879374407621997,ACP5/TPP1/IL6,3,up_DEPs,GO_BP,,
GO:0046632,alpha-beta T cell differentiation,4/57,143/18860,0.027972027972028,9.25530609741136,5.45589827941166,0.000916537109648232,0.012832201961131,0.00879374407621997,LILRB4/LGALS9/CD83/IL6,4,up_DEPs,GO_BP,,
GO:0032736,positive regulation of interleukin-13 production,2/57,15/18860,0.133333333333333,44.1169590643275,9.19769210178584,0.000918791837168824,0.012832201961131,0.00879374407621997,IL17RB/LGALS9,2,up_DEPs,GO_BP,,
GO:0010506,regulation of autophagy,6/57,377/18860,0.0159151193633952,5.26595002094095,4.6066306353725,0.000941749038588966,0.0130432241844572,0.00893835491011633,GFAP/LAMP3/PSAP/TREM2/MAGEA3/SNX18,6,up_DEPs,GO_BP,,
GO:0006909,phagocytosis,5/57,251/18860,0.0199203187250996,6.59117914307682,4.90977890127512,0.000955652439366898,0.0131263996217172,0.008995353974728,MERTK/CD302/IL15/TREM2/C4BPB,5,up_DEPs,GO_BP,,
GO:0006956,complement activation,3/57,65/18860,0.0461538461538462,15.2712550607287,6.34571943241952,0.0010010169135155,0.0136368041824817,0.00934512769994628,TREM2/CD5L/C4BPB,3,up_DEPs,GO_BP,,
GO:0002517,T cell tolerance induction,2/57,16/18860,0.125,41.359649122807,8.89209329326083,0.00104801157775485,0.0139343619378285,0.0095490402284695,LILRB4/IL2RA,2,up_DEPs,GO_BP,,
GO:0002923,regulation of humoral immune response mediated by circulating immunoglobulin,2/57,16/18860,0.125,41.359649122807,8.89209329326083,0.00104801157775485,0.0139343619378285,0.0095490402284695,TREM2/C4BPB,2,up_DEPs,GO_BP,,
GO:0046007,negative regulation of activated T cell proliferation,2/57,16/18860,0.125,41.359649122807,8.89209329326083,0.00104801157775485,0.0139343619378285,0.0095490402284695,LILRB4/LGALS9,2,up_DEPs,GO_BP,,
GO:0050878,regulation of body fluid levels,6/57,389/18860,0.0154241645244216,5.1035042619402,4.50264461607303,0.00110678030942091,0.0145989593195043,0.0100044803240887,MERTK/PLAUR/SERPIND1/PDIA3/IL6/C4BPB,6,up_DEPs,GO_BP,,
GO:0002687,positive regulation of leukocyte migration,4/57,152/18860,0.0263157894736842,8.7072945521699,5.25282890613564,0.00114959804102951,0.0150443460172523,0.0103096981383666,LGALS9/TREM2/CX3CL1/IL6,4,up_DEPs,GO_BP,,
GO:0002707,negative regulation of lymphocyte mediated immunity,3/57,69/18860,0.0434782608695652,14.3859649122807,6.13313418295744,0.00119050173083903,0.015457920911363,0.0105931157299986,LILRB4/LGALS9/C4BPB,3,up_DEPs,GO_BP,,
GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,3/57,70/18860,0.0428571428571429,14.1804511278196,6.08273771324958,0.00124115477228224,0.0159106324203281,0.0109033531438312,LILRB4/LGALS9/C4BPB,3,up_DEPs,GO_BP,,
GO:0030162,regulation of proteolysis,6/57,398/18860,0.0150753768844221,4.98809838667019,4.42742498578148,0.0012445139678957,0.0159106324203281,0.0109033531438312,PLAUR/LAMP3/TREM2/CTSC/MAGEA3/ELOB,6,up_DEPs,GO_BP,,
GO:0060965,negative regulation of miRNA-mediated gene silencing,2/57,18/18860,0.111111111111111,36.7641325536062,8.35802438217472,0.00133103905274895,0.0167005452983195,0.0114446703482055,ELOB/IL6,2,up_DEPs,GO_BP,,
GO:0098883,synapse pruning,2/57,18/18860,0.111111111111111,36.7641325536062,8.35802438217472,0.00133103905274895,0.0167005452983195,0.0114446703482055,TREM2/CX3CL1,2,up_DEPs,GO_BP,,
GO:0022617,extracellular matrix disassembly,3/57,72/18860,0.0416666666666667,13.7865497076023,5.98497759322349,0.0013464940252556,0.0167005452983195,0.0114446703482055,MMP1/MMP12/IL6,3,up_DEPs,GO_BP,,
GO:0048002,antigen processing and presentation of peptide antigen,3/57,72/18860,0.0416666666666667,13.7865497076023,5.98497759322349,0.0013464940252556,0.0167005452983195,0.0114446703482055,CTSF/TREM2/PDIA3,3,up_DEPs,GO_BP,,
GO:2001233,regulation of apoptotic signaling pathway,6/57,406/18860,0.0147783251231527,4.88981073373088,4.3624394706346,0.00137766710910686,0.0169606128543378,0.0116228913220556,PLAUR/TREM2/CTSC/CX3CL1/MAGEA3/PDIA3,6,up_DEPs,GO_BP,,
GO:0002820,negative regulation of adaptive immune response,3/57,74/18860,0.0405405405405405,13.4139402560455,5.89103410329607,0.00145729901629584,0.0176260902189851,0.0120789344587636,LILRB4/LGALS9/C4BPB,3,up_DEPs,GO_BP,,
GO:0060149,negative regulation of post-transcriptional gene silencing,2/57,19/18860,0.105263157894737,34.8291782086796,8.12268214085606,0.00148474887524544,0.0176260902189851,0.0120789344587636,ELOB/IL6,2,up_DEPs,GO_BP,,
GO:0060967,negative regulation of gene silencing by regulatory ncRNA,2/57,19/18860,0.105263157894737,34.8291782086796,8.12268214085606,0.00148474887524544,0.0176260902189851,0.0120789344587636,ELOB/IL6,2,up_DEPs,GO_BP,,
GO:0150079,negative regulation of neuroinflammatory response,2/57,19/18860,0.105263157894737,34.8291782086796,8.12268214085606,0.00148474887524544,0.0176260902189851,0.0120789344587636,TREM2/CX3CL1,2,up_DEPs,GO_BP,,
GO:1900369,negative regulation of post-transcriptional gene silencing by regulatory ncRNA,2/57,19/18860,0.105263157894737,34.8291782086796,8.12268214085606,0.00148474887524544,0.0176260902189851,0.0120789344587636,ELOB/IL6,2,up_DEPs,GO_BP,,
GO:0046635,positive regulation of alpha-beta T cell activation,3/57,76/18860,0.0394736842105263,13.0609418282548,5.80065671105402,0.00157367347276384,0.0185492575300248,0.0127115692238184,LILRB4/LGALS9/CD83,3,up_DEPs,GO_BP,,
GO:0002643,regulation of tolerance induction,2/57,20/18860,0.1,33.0877192982456,7.90490369794322,0.00164652449986716,0.0190036369359668,0.0130229496261423,LILRB4/IL2RA,2,up_DEPs,GO_BP,,
